date,food,count
19/12/13,pig,13
08/02/12,yogurt,3
20/04/12,starch,2
08/09/14,oyster,5
01/06/13,kidney,14
21/04/13,prawn,2
16/08/13,corn,21
31/05/13,bread,29
05/08/12,cream,64
07/02/13,foods,21
27/12/11,fish,17
30/04/14,poulet,2
30/08/14,dairy,1
29/07/14,breakfast,35
15/04/13,liver,1
09/11/13,liver,10
13/10/12,oyster,6
30/10/13,bread,32
18/10/12,meals,7
24/12/13,cow,14
22/11/12,prawn,1
13/03/14,soja,1
23/05/12,lamb,3
14/08/13,bread,41
03/07/14,egg,23
28/11/13,buttermilk,4
27/04/12,colby,4
26/07/14,coca,6
01/08/13,breakfast,41
30/01/12,cola,5
26/02/14,poultry,1
11/09/12,tea,60
18/07/14,soja,2
11/05/14,pasta,11
20/02/13,steak,14
14/04/13,bran,1
06/03/12,gluten,4
15/06/12,breakfast,48
11/05/13,meat,20
01/08/13,bread,37
28/08/12,chocolate,53
29/06/14,rib,7
15/01/12,butter,6
15/08/14,noodles,9
07/03/14,cheshire,4
13/10/12,salami,1
16/08/14,lunch,41
21/05/13,salt,15
01/05/14,corn,7
02/09/13,butter,17
25/04/14,rib,5
15/12/13,beer,47
27/09/13,steak,11
30/09/12,lunch,40
22/11/11,feta,1
30/08/13,cow,29
12/02/13,yogurt,12
28/10/13,bran,1
25/09/14,quark,1
19/01/12,noodles,4
03/08/13,nestle,1
30/12/11,meal,21
21/09/12,lunch,74
04/06/12,egg,21
28/06/13,catfish,9
03/04/14,cow,7
09/06/13,scotch,2
29/12/13,meals,9
14/03/14,whisky,4
26/03/12,barley,2
06/05/13,meat,15
20/12/12,bran,1
07/05/12,egg,14
11/08/12,pork,3
26/09/12,breakfast,66
26/06/14,coca,1
31/10/13,gluten,2
22/02/14,salt,23
30/08/12,salt,9
25/02/13,food,326
25/10/13,meals,9
20/07/13,sugar,56
27/03/14,rice,20
08/09/12,steak,5
07/02/12,breakfast,33
09/06/13,foods,21
28/05/14,pork,6
15/01/13,kidney,12
09/05/14,cola,4
19/04/13,brisket,1
22/03/12,prawn,1
11/08/13,steak,14
21/09/14,steak,20
14/02/14,dinner,127
02/02/13,liver,4
05/09/14,poulet,3
01/07/14,chicken,41
30/03/12,pork,2
26/09/12,salmon,4
30/09/12,fish,44
26/05/14,atta,2
15/06/14,seafood,2
14/10/12,carp,1
20/03/13,potato,13
09/11/13,syrup,3
11/02/13,potato,12
06/01/12,pasta,14
15/05/12,fish,19
08/03/12,nestle,1
20/06/14,poulet,2
31/10/13,cream,44
22/08/14,romano,2
29/10/11,feta,1
03/08/12,milk,31
26/02/13,fish,69
11/10/12,bacon,23
06/02/14,foods,35
16/03/14,seafood,1
11/07/12,chocolate,157
18/02/13,kidney,8
05/01/13,gatorade,2
24/12/13,sugar,39
03/03/14,seafood,2
21/10/12,cream,51
18/01/12,cheddar,2
28/01/12,ham,31
24/05/12,cow,6
17/06/13,seafood,2
10/08/13,poulet,3
13/11/13,salmon,6
11/02/13,colby,1
14/01/13,egg,12
15/11/11,oyster,3
14/07/13,bran,1
16/05/14,meals,23
07/09/14,coffee,84
31/08/14,corn,7
09/06/12,foods,13
03/09/14,beef,34
17/07/12,mozzarella,1
27/04/12,meat,12
08/03/13,steak,12
14/02/14,corn,6
11/10/12,gatorade,4
23/03/13,chocolate,60
31/08/13,herring,1
20/07/12,kidney,9
21/11/13,rib,7
28/05/14,potato,8
02/06/14,syrup,6
11/08/13,gluten,3
09/09/14,bacon,11
06/10/13,cookie,18
25/02/14,rib,6
12/12/12,ethanol,1
01/03/12,lunch,59
15/04/13,oyster,1
25/08/14,kidney,10
15/05/12,syrup,1
30/05/14,salt,6
20/04/13,gluten,1
25/08/14,lunch,79
05/06/12,bacon,19
25/11/12,cow,13
08/03/14,cheshire,16
24/04/12,potato,9
06/04/12,breakfast,59
20/10/13,sugar,23
25/11/13,sugar,23
09/08/13,ham,13
05/02/12,liver,5
02/02/12,sardine,1
06/08/14,goat,11
27/07/14,corn,11
04/08/14,ravioli,1
24/03/14,egg,12
17/02/13,catfish,18
22/11/12,bacon,28
17/07/12,coffee,79
25/07/14,rib,4
17/12/13,pasta,2
17/08/14,beef,25
21/10/13,foods,147
13/05/14,corn,11
15/09/14,kefir,1
11/08/13,cream,48
03/03/14,ravioli,1
21/07/14,whisky,4
07/02/13,nestle,1
24/03/12,foods,13
13/02/12,pasta,9
11/04/13,barley,4
09/01/13,corn,7
21/04/12,rib,4
13/09/12,noodles,4
03/05/12,ethanol,1
16/02/12,breakfast,50
09/06/14,yogurt,8
30/09/12,potato,42
18/04/14,oat,1
18/11/13,foods,33
05/03/14,coca,3
29/04/14,fish,29
18/03/14,butter,18
25/08/12,chicken,29
03/12/12,kidney,14
20/08/14,herring,2
12/04/13,feta,1
29/11/13,gluten,3
18/08/13,flour,1
12/09/13,pig,10
19/07/13,farina,1
18/12/12,flour,1
15/10/11,chocolate,30
27/09/13,cattle,4
25/10/11,herring,2
22/03/12,noodles,4
09/03/14,meals,9
10/12/13,eggnog,1
30/08/14,coca,2
12/04/12,liver,7
21/07/12,lunch,45
18/04/14,pasta,6
02/12/13,breakfast,36
03/07/12,meat,15
31/07/14,bread,29
26/09/13,meal,30
15/09/12,goat,7
09/07/12,swine,4
18/02/12,bacon,9
19/05/13,ethanol,1
26/10/12,corn,27
07/05/13,noodles,5
30/11/12,cheshire,6
05/11/12,scotch,3
18/06/14,mozzarella,1
14/04/13,poulet,2
04/01/12,steak,9
18/02/14,pork,6
18/11/12,cheshire,5
15/01/13,lunch,92
10/03/12,poulet,1
15/03/13,poulet,1
29/08/13,lunch,104
18/12/13,soja,1
07/04/13,beef,7
08/06/14,feta,2
14/05/14,meat,19
18/07/14,beer,61
14/08/14,tenderloin,1
04/07/12,poulet,1
04/12/12,food,371
17/02/12,coca,4
21/08/12,egg,15
01/01/14,lamb,3
09/03/13,milk,26
02/08/14,kidney,5
13/10/11,potato,1
26/08/12,bacon,20
06/08/12,pasta,6
13/10/12,lunch,51
14/07/12,chocolate,116
17/03/14,ethanol,1
09/01/13,chocolate,59
31/07/13,spud,4
13/03/12,beer,36
29/09/11,atta,1
13/11/11,meals,5
31/07/13,bran,2
05/11/13,ravioli,1
09/02/12,cream,26
13/05/14,chicken,462
14/09/14,soya,1
02/05/14,cookie,15
05/02/13,fish,47
26/08/12,rice,34
07/05/14,dinner,80
02/02/12,carp,1
22/07/13,catfish,15
13/11/13,mozzarella,1
07/07/13,beer,83
03/05/14,pasta,9
19/07/12,chocolate,92
21/03/14,potato,9
18/09/13,provolone,1
22/04/12,meal,35
12/11/13,beef,36
24/08/12,ricotta,1
05/06/13,beer,70
31/10/13,dinner,80
25/06/14,dairy,3
28/09/13,soya,1
24/09/13,potato,4
09/05/13,noodles,1
16/09/12,steak,9
24/02/14,tea,65
21/10/12,pasta,9
12/09/14,yogurt,3
08/09/12,pork,8
29/08/13,yogurt,6
13/10/12,chocolate,84
20/09/13,soja,1
14/11/11,fish,17
29/12/11,gluten,2
27/03/12,coca,3
16/03/14,chocolate,45
15/10/12,pasta,4
25/04/14,soybeans,1
24/06/13,maize,2
22/04/14,potato,6
19/06/13,soja,4
27/03/14,meal,19
30/10/12,oyster,3
03/01/13,pork,12
12/06/12,lunch,67
24/11/13,liver,8
22/02/13,sheep,14
29/08/14,potato,5
14/09/12,goat,6
04/08/14,beer,26
27/10/12,sugar,24
25/02/13,kidney,11
22/06/14,starch,1
03/02/12,bacon,21
18/02/13,potato,9
01/04/13,oyster,1
03/10/13,buttermilk,1
09/11/13,cookie,9
07/08/13,sheep,9
09/08/13,cream,82
26/07/14,steak,5
11/04/13,poultry,1
23/12/12,salmon,4
08/09/12,chocolate,53
21/06/14,liver,5
01/06/13,lunch,59
05/07/14,pasta,6
07/08/12,salt,17
26/08/14,wheat,8
17/09/14,coffee,105
27/04/12,whisky,2
18/12/13,roquefort,1
07/09/12,foods,30
24/04/14,chicken,57
20/06/12,rice,14
17/04/14,carp,1
30/05/12,flour,2
14/12/13,fish,35
19/06/13,butter,12
09/12/13,sheep,17
26/02/14,pig,14
10/09/14,chocolate,40
09/03/14,ham,13
28/09/13,foods,25
31/05/14,colby,5
31/08/14,cheddar,1
15/01/13,potato,9
14/07/13,dinner,71
29/09/11,milk,16
02/02/13,seafood,2
10/06/12,fish,39
10/03/13,prawn,1
16/11/12,wheat,3
16/02/14,food,277
29/03/13,sugar,53
25/10/13,scotch,2
12/12/13,pork,8
04/08/13,romano,1
08/02/12,cheshire,1
23/06/14,herring,1
04/10/12,poulet,1
28/05/14,pasta,10
07/10/13,gatorade,1
02/01/13,pork,7
26/07/14,bacon,28
30/05/13,whisky,2
18/06/14,dairy,1
08/10/12,yogurt,6
17/11/13,oyster,5
18/01/12,ham,18
17/01/13,soja,4
10/11/12,goat,3
21/06/14,carp,1
02/03/12,wheat,4
08/02/13,pork,5
10/11/12,dairy,2
23/02/14,chicken,34
14/06/14,breakfast,85
23/10/12,flour,2
12/04/14,liver,15
10/07/13,feta,1
30/05/14,cow,9
07/02/12,colby,3
04/05/13,carp,1
11/05/14,wheat,4
04/03/14,ravioli,1
28/06/12,milk,30
15/02/13,oyster,1
12/04/14,salami,1
18/05/12,oyster,6
18/07/14,liver,4
04/03/12,beef,15
10/06/12,poulet,2
15/04/14,lunch,81
11/03/12,salami,1
30/09/13,dinner,79
23/06/12,chocolate,54
08/07/14,rib,1
02/07/13,rice,13
15/12/13,noodles,3
22/08/13,soja,1
29/12/11,liver,5
23/06/13,barley,5
24/12/13,ravioli,1
02/08/12,rib,1
23/03/14,dinner,100
10/06/13,mozzarella,1
12/10/11,rice,18
07/04/12,kidney,5
06/02/14,soja,2
16/01/13,cream,29
13/10/12,cheddar,2
26/09/14,meat,30
15/09/12,sugarcane,1
14/05/12,cow,14
03/06/12,lamb,4
30/08/13,catfish,4
25/12/12,cheshire,2
28/08/14,fish,39
31/10/12,dinner,71
01/01/14,meat,15
21/02/14,biofuel,1
19/03/14,dairy,5
06/08/12,breakfast,48
04/02/13,meals,10
03/10/12,salmon,3
19/08/13,bacon,18
24/09/12,cattle,3
24/07/13,meals,17
09/10/13,quark,1
20/08/13,rice,33
07/08/13,yogurt,8
20/02/12,noodles,8
30/10/11,fish,27
10/01/13,coffee,93
26/02/13,meals,21
15/08/14,bread,22
30/08/13,cream,36
26/02/12,cow,3
23/03/13,food,357
21/04/14,chicken,42
24/12/13,bacon,18
20/08/12,cookie,16
08/11/13,syrup,11
13/11/11,bread,19
28/02/14,milk,20
14/09/14,colby,1
16/08/13,butter,12
13/04/14,barley,4
30/06/14,dairy,6
02/02/12,cow,7
14/11/12,tea,60
07/03/12,bacon,6
04/09/12,seafood,3
26/03/12,scotch,2
07/07/14,corn,23
06/02/14,potato,9
02/08/14,chocolate,37
17/06/14,cow,14
03/08/12,bacon,12
16/06/14,atta,2
01/07/14,cheddar,1
23/03/13,tenderloin,1
27/03/14,cream,40
21/10/11,cream,35
26/12/11,coffee,2
20/09/14,bacon,8
29/10/11,kine,1
01/03/13,mozzarella,1
17/08/13,cattle,1
01/11/12,fish,25
21/08/14,pork,3
01/06/12,meat,15
15/08/14,butter,19
07/05/12,oyster,1
19/09/14,catfish,6
27/11/12,herring,1
21/08/13,seafood,4
24/05/13,cream,50
17/08/13,meat,12
08/07/12,colby,5
30/10/11,colby,1
24/06/12,potato,10
22/02/14,fish,38
06/12/12,cheddar,1
20/06/14,swine,1
17/07/12,kidney,12
21/06/14,potato,11
21/07/12,meal,20
14/04/13,kidney,2
14/02/12,gatorade,6
11/07/12,tea,63
15/02/13,cheshire,9
29/08/14,kidney,6
01/06/14,rice,21
29/09/12,gatorade,2
12/08/12,noodles,1
07/05/13,provolone,1
27/11/11,milk,16
18/12/13,cookie,30
21/05/13,mozzarella,1
25/05/12,cream,41
10/10/13,wheat,4
07/12/13,bread,23
11/01/12,biofuel,1
26/08/13,sheep,14
06/03/14,yogurt,8
11/06/12,potato,11
05/01/12,gluten,2
04/05/14,colby,1
18/02/14,cream,50
11/08/12,cattle,3
14/03/12,beer,48
23/04/13,cheshire,7
09/06/12,kine,1
03/11/13,kidney,6
25/12/13,egg,16
10/04/12,meal,28
31/01/12,cow,9
16/11/11,scotch,3
22/10/13,breakfast,43
04/01/13,cookie,22
11/09/14,yogurt,2
19/04/14,poulet,1
19/11/11,chicken,23
25/07/12,dairy,8
13/09/14,seafood,2
06/02/13,cow,9
01/05/12,fish,39
08/07/14,dinner,79
15/02/14,sugar,54
22/08/14,boeuf,1
25/05/12,bread,35
05/04/14,syrup,5
20/03/13,dinner,82
09/04/12,meals,18
25/09/12,dinner,84
22/02/12,cheshire,3
13/12/13,foods,19
16/07/13,chicken,64
09/04/14,colby,4
09/05/13,chicken,8
10/02/13,pork,6
29/12/13,fish,28
18/03/13,biofuel,1
09/01/12,food,237
21/07/13,veal,2
11/03/12,barley,2
15/08/12,noodles,4
03/06/13,chicken,43
05/08/14,bacon,40
07/05/12,salmon,3
10/05/13,poultry,1
19/11/13,beer,53
26/08/13,colby,3
24/11/12,pork,2
28/06/13,barley,9
01/04/12,noodles,5
06/04/14,starch,1
28/12/11,bread,30
29/08/13,spud,1
06/09/14,oyster,6
18/08/12,colby,2
25/10/12,feta,1
03/09/12,coffee,83
17/04/12,yogurt,6
08/08/14,chorizo,1
12/09/13,atta,1
05/11/12,sugar,70
06/12/13,cola,7
20/02/12,dinner,65
27/02/12,buttermilk,3
01/10/13,syrup,3
17/01/12,cream,26
19/12/13,chorizo,1
30/10/12,poultry,4
12/08/12,egg,14
28/01/13,sugar,42
05/07/13,starch,1
25/09/13,chocolate,88
30/06/12,steak,2
01/02/12,herring,1
17/07/12,sugar,27
12/04/13,breakfast,15
09/05/12,lamb,2
25/08/12,tea,30
11/12/13,cream,47
02/03/13,rib,2
25/09/12,ricotta,1
10/07/13,soja,3
18/11/12,bacon,28
04/12/13,scotch,5
25/09/13,sugar,39
28/02/12,carp,2
12/12/12,bran,5
03/06/12,foods,31
18/06/13,pasta,6
29/10/12,flour,2
18/02/13,volaille,1
23/06/13,butter,10
04/05/13,cheshire,7
09/10/12,bread,29
21/11/13,kidney,9
24/01/13,tea,71
13/05/12,gluten,7
19/12/13,goat,3
07/03/14,meals,16
15/02/14,sugarcane,2
16/02/13,chicken,55
22/09/14,sugarcane,1
15/12/12,coffee,103
08/11/13,eggnog,1
16/03/14,oat,1
06/04/14,quark,1
06/09/14,salt,11
14/08/14,syrup,3
25/03/14,flour,2
03/05/14,salami,2
11/04/14,boeuf,1
17/11/13,bacon,26
12/12/12,food,324
25/03/12,salmon,4
02/04/14,bacon,32
31/03/13,food,385
28/04/12,salmon,2
29/12/13,dinner,62
19/11/12,sheep,9
16/10/11,pig,6
02/03/14,whisky,12
01/09/12,pasta,8
19/02/12,goat,3
27/07/14,fish,31
13/03/13,breakfast,81
08/07/14,fish,40
25/11/12,coffee,96
18/05/14,beer,64
26/07/13,corn,14
14/11/11,gatorade,3
29/11/12,catfish,3
23/09/13,salt,7
21/12/12,pig,8
25/02/14,rice,18
28/11/12,goat,3
25/06/13,corn,13
05/10/13,meal,15
23/10/12,chorizo,1
03/10/12,foods,30
21/11/13,coca,2
02/01/12,meat,13
21/07/14,salt,20
06/09/12,lamb,5
16/07/13,oyster,1
10/05/14,pork,11
27/07/14,gatorade,3
31/01/12,syrup,3
24/05/14,mozzarella,4
16/03/13,butter,1
30/05/14,foods,42
26/07/12,spud,1
31/07/13,butter,16
16/02/14,tea,52
27/08/13,goat,3
29/11/12,veal,1
28/02/12,pig,11
12/02/14,gatorade,1
11/12/13,mozzarella,2
15/02/13,gluten,1
19/12/12,pork,10
22/12/12,bran,3
28/11/11,pig,8
04/07/14,pasta,5
30/09/11,cattle,2
20/03/14,dinner,73
29/03/14,catfish,5
02/06/12,meat,10
03/12/12,beer,35
01/10/13,food,462
01/04/12,kidney,6
21/10/12,beer,61
12/05/13,pork,5
14/05/13,nestle,1
30/09/11,cow,8
18/07/14,cookie,6
29/03/14,chorizo,1
02/06/14,romano,1
23/06/14,cookie,15
06/09/13,beef,30
23/10/12,gatorade,2
31/07/12,egg,14
29/10/12,meal,34
23/05/12,poultry,2
21/11/11,colby,2
25/05/13,foods,19
27/09/12,pork,30
12/05/14,dinner,74
14/11/11,rib,2
25/07/12,prawn,1
11/07/13,beer,56
13/07/13,mozzarella,1
17/03/14,potato,16
06/09/12,meals,8
03/09/12,ham,21
05/10/12,dairy,1
27/06/13,steak,13
03/01/12,oxen,1
31/01/12,rice,15
01/05/13,herring,1
19/10/12,milk,33
16/05/14,coffee,63
29/12/11,pasta,4
21/07/14,romano,1
03/12/12,ricotta,1
20/02/13,butter,21
27/05/14,beef,34
27/01/12,pig,11
13/08/12,noodles,6
03/04/14,soja,1
23/02/12,pasta,3
29/03/12,fish,34
01/11/13,egg,15
20/07/14,yogurt,6
05/08/14,salt,10
09/01/13,poulet,1
21/02/14,rice,33
11/02/13,cow,12
10/02/14,gluten,7
25/04/12,dairy,4
31/03/13,brisket,2
23/07/14,sugar,44
07/06/13,prawn,2
07/12/13,carp,1
07/08/13,breakfast,69
05/03/13,egg,19
28/03/13,salt,25
27/02/12,flour,1
19/05/13,rib,2
14/05/12,cream,42
12/10/11,bread,12
16/01/12,cream,27
28/06/12,wheat,6
26/06/13,cheshire,3
06/03/12,bacon,10
23/01/12,foods,22
29/05/12,goat,4
08/08/12,yogurt,4
25/10/12,romano,3
14/12/13,milk,18
02/07/13,potato,10
04/06/14,dairy,5
31/03/13,cattle,1
13/07/13,goat,9
15/06/13,lunch,43
24/02/12,cow,8
03/07/13,food,366
12/10/11,breakfast,21
15/06/14,beer,42
20/07/12,oyster,10
15/08/13,atta,4
23/02/14,cow,17
13/03/13,cheshire,14
14/06/14,steak,27
13/10/13,milk,28
17/05/13,spud,2
31/05/12,fish,54
22/02/14,flour,1
19/09/12,soja,1
13/06/14,rice,24
19/08/14,pasta,6
02/07/13,sheep,9
26/03/13,salmon,4
23/12/12,catfish,6
24/11/12,gatorade,6
23/01/12,ethanol,2
15/01/13,seafood,3
29/07/12,cattle,1
26/05/13,pork,6
24/01/13,bread,33
21/05/12,seafood,1
01/10/14,seafood,1
11/11/12,pork,10
02/04/13,rib,1
23/04/14,cola,5
23/04/13,foods,20
03/05/13,seafood,1
11/11/13,corn,8
26/06/13,liver,6
17/02/12,salt,16
16/08/13,meat,19
17/06/14,meals,8
15/11/12,atta,2
08/10/13,barley,7
12/08/12,cola,3
31/01/13,butter,15
13/11/11,scotch,2
08/01/12,scotch,1
30/09/12,beer,55
08/09/14,scotch,2
18/10/13,cookie,18
31/08/13,spud,2
28/10/11,tea,45
28/09/11,wheat,4
15/01/13,cookie,12
13/08/12,chocolate,99
17/06/13,cattle,2
11/08/13,meat,25
08/01/12,beef,20
11/05/13,tater,1
06/10/12,whisky,3
15/04/13,meal,4
23/02/14,rice,21
25/01/12,meat,11
06/11/12,oyster,4
22/09/13,rice,13
18/10/13,meat,13
03/02/13,corn,8
01/06/12,scotch,3
23/05/12,coca,5
08/03/14,chocolate,34
13/03/14,oyster,2
07/04/13,dinner,20
02/11/12,rice,17
31/03/13,coca,3
17/11/13,maize,1
01/04/12,chicken,28
15/03/13,salmon,2
20/04/13,sheep,2
03/02/13,pig,22
09/07/12,pork,8
25/05/14,cola,2
09/03/14,cream,35
15/03/13,catfish,6
01/10/14,ham,12
18/04/12,butter,10
07/06/12,catfish,1
20/06/13,starch,1
21/05/14,prawn,1
20/07/12,salmon,3
27/12/13,ham,34
30/08/12,butter,16
22/05/14,scotch,3
26/10/13,corn,18
21/02/14,milk,32
22/11/12,liver,9
26/12/13,bacon,21
15/06/14,tater,1
12/06/14,steak,121
17/10/11,lamb,3
09/01/13,poultry,1
22/08/14,nestle,1
10/04/12,cream,33
22/08/13,coffee,100
28/06/14,whisky,1
09/11/12,food,326
05/12/12,colby,1
21/07/13,poultry,1
26/12/12,rib,3
05/08/14,tea,70
14/04/12,oyster,3
07/07/14,meals,20
06/06/13,seafood,3
06/04/13,goat,7
04/04/12,steak,9
24/04/14,beef,33
20/03/13,cheshire,11
21/09/14,breakfast,50
04/09/13,poultry,1
16/09/14,sugar,37
22/09/12,goat,6
04/07/14,sugar,27
10/04/12,rib,1
17/10/11,barley,1
29/05/14,poulet,2
07/03/13,carp,2
13/10/13,butter,14
18/07/13,syrup,4
14/03/14,syrup,10
28/05/12,gluten,4
19/03/13,milk,33
18/08/14,breakfast,40
17/10/12,soja,3
23/08/14,colby,3
01/06/12,milk,26
01/06/12,carp,1
09/03/13,ham,11
20/08/12,pig,17
28/09/14,carp,6
07/02/12,pork,5
06/01/12,foods,22
23/04/13,bacon,16
17/10/12,carp,1
11/10/13,coffee,82
26/08/12,dinner,87
27/12/13,whisky,2
25/04/12,liver,8
01/03/12,cheshire,9
16/07/12,ham,16
17/01/12,lamb,2
27/12/11,colby,1
31/08/12,dinner,77
17/09/12,herring,1
14/04/14,yogurt,2
21/08/12,swine,2
28/01/12,goat,10
17/01/12,liver,5
31/07/14,atta,1
25/08/13,oat,1
07/07/12,feta,2
29/06/12,salt,16
08/01/12,chocolate,45
29/10/11,yogurt,3
27/07/13,chicken,41
25/06/12,goat,9
04/02/13,colby,1
26/09/13,carp,5
20/09/12,sheep,19
14/04/13,pig,23
27/12/13,soja,1
09/09/12,lunch,52
04/07/14,cheshire,6
24/09/12,sardine,1
26/04/14,poulet,1
04/03/13,ham,8
09/06/12,mozzarella,1
14/03/12,bran,1
27/03/14,ham,20
03/04/12,colby,1
10/01/13,lamb,4
21/05/12,cheddar,1
23/06/13,meal,26
28/06/14,syrup,4
06/05/13,bran,3
12/02/14,ethanol,1
21/10/12,meal,13
10/03/12,rib,7
27/09/13,wheat,3
17/05/12,cow,14
23/11/12,egg,15
15/02/14,salmon,8
11/03/14,atta,1
09/07/12,dairy,6
22/06/14,goat,11
23/08/12,bread,45
10/09/14,egg,15
01/04/14,dinner,65
04/02/13,ham,16
06/08/14,egg,9
03/07/14,pork,11
17/02/14,salami,1
04/11/12,milk,23
19/10/12,cattle,2
14/06/13,sheep,11
31/01/13,meal,32
18/05/12,coffee,79
26/09/12,cheddar,1
21/10/13,bran,3
28/10/11,bread,22
20/10/12,butter,25
17/09/14,cattle,1
22/08/12,coffee,73
28/05/12,foods,11
18/01/13,steak,4
30/12/11,soya,1
17/11/13,noodles,4
11/05/12,dinner,81
18/05/12,syrup,8
09/09/14,meals,19
23/01/12,scotch,2
21/05/14,chorizo,1
12/06/14,syrup,3
25/02/14,cookie,18
14/09/12,chocolate,54
23/11/11,biofuel,1
25/07/12,soja,3
05/04/14,cheshire,6
12/06/13,sugar,44
10/06/13,kidney,7
06/08/14,meal,12
11/09/12,butter,28
05/09/14,atta,1
17/05/12,romano,3
06/01/13,bread,27
10/10/13,chocolate,47
14/12/12,meals,9
09/05/14,herring,2
08/08/13,whisky,3
04/06/12,gatorade,2
25/04/12,yogurt,5
01/02/13,breakfast,76
17/04/14,barley,4
12/12/13,cheshire,4
31/08/14,steak,16
15/06/12,noodles,8
12/09/13,dairy,3
27/06/13,coca,5
03/03/13,maize,1
23/04/13,tea,46
04/05/13,dairy,1
24/01/12,meat,12
12/10/13,cheshire,7
16/10/13,food,508
08/11/12,butter,17
10/05/13,seafood,1
29/08/13,food,413
27/04/14,sheep,11
23/11/11,breakfast,36
30/09/11,coffee,66
05/03/13,dairy,5
09/03/12,coca,5
25/06/13,tea,57
05/10/12,pork,7
19/06/13,herring,1
23/10/12,sugar,36
02/02/13,coca,2
10/10/11,swine,2
09/11/13,pig,9
09/10/13,rib,1
14/11/13,barley,2
23/07/13,chocolate,84
18/09/12,potato,6
05/07/14,dairy,5
01/05/13,gluten,3
26/03/13,syrup,3
19/10/12,tater,3
30/09/14,gluten,2
09/08/12,lunch,77
08/01/12,dairy,2
24/03/12,coffee,46
04/08/12,spud,1
14/04/14,seafood,1
01/12/12,wheat,5
08/03/12,meal,21
03/02/13,foods,23
26/11/13,foods,20
20/02/13,nestle,2
22/11/13,rib,2
14/11/13,salmon,4
06/07/14,wheat,3
02/03/13,gatorade,1
27/05/14,sheep,12
14/04/13,catfish,5
31/08/13,dinner,58
10/02/14,pork,6
28/02/13,barley,2
28/06/14,dairy,1
29/05/12,food,358
26/12/12,spud,1
17/03/12,ham,22
15/12/12,beef,21
04/04/14,soja,2
25/07/12,atta,2
11/05/13,egg,30
13/05/14,pork,7
05/01/12,sheep,6
16/07/14,cow,2
28/02/12,kidney,5
12/12/12,kidney,9
15/05/14,chocolate,69
18/10/12,oyster,8
19/03/12,cookie,10
21/06/13,kidney,30
06/05/14,atta,2
20/09/13,coffee,99
17/08/14,rice,24
07/04/12,foods,9
07/02/14,bacon,29
14/08/13,poulet,1
16/11/11,gatorade,3
19/08/12,carp,1
15/06/13,syrup,3
14/10/12,egg,16
13/07/12,soya,1
18/11/11,colby,1
21/12/12,steak,9
08/09/12,chicken,48
10/07/14,barley,5
05/05/13,yogurt,1
16/09/12,milk,20
18/03/14,gluten,5
27/10/11,meal,17
08/11/13,cheshire,3
14/07/13,dairy,3
25/03/13,meat,26
06/01/13,rice,47
22/10/11,sardine,1
04/06/13,cola,7
10/09/14,coffee,96
20/10/12,salmon,1
12/08/14,beef,29
15/06/12,dairy,1
08/03/14,meals,12
28/11/12,dairy,2
06/03/13,potato,8
20/05/13,chocolate,84
24/05/14,brisket,1
18/04/14,coffee,87
12/03/13,salmon,4
04/03/12,cheddar,2
22/10/11,egg,6
30/05/14,wheat,4
11/06/14,coffee,88
28/03/14,noodles,6
20/01/12,atta,1
23/09/13,sheep,12
20/08/14,milk,31
11/09/12,cola,6
13/06/12,goat,8
05/02/12,milk,21
31/12/13,dinner,90
17/01/13,salmon,2
14/04/12,butter,7
31/12/13,coca,4
14/09/14,liver,2
05/08/13,egg,24
13/09/14,dairy,4
22/05/12,flour,1
16/11/12,pig,13
14/03/14,chorizo,1
09/02/14,parmesan,1
21/02/12,sheep,7
22/07/12,romano,2
11/11/12,wheat,1
23/07/12,liver,6
06/12/13,meal,19
04/12/13,meals,11
02/10/13,rib,1
05/08/14,soybeans,1
16/10/12,brisket,1
12/06/14,dinner,74
27/11/12,soja,1
28/10/13,salt,15
23/11/12,rib,4
15/08/13,cream,71
15/09/14,noodles,5
09/08/12,pasta,5
26/09/14,egg,18
09/03/14,lamb,2
18/07/14,syrup,2
04/11/13,veal,2
17/06/12,dairy,3
28/08/13,swine,2
04/04/14,milk,22
16/10/11,rice,21
05/09/14,bread,14
01/06/13,wheat,7
12/05/13,yogurt,6
01/01/12,yogurt,1
27/12/11,barley,2
10/02/12,syrup,1
25/02/13,atta,3
14/03/13,coffee,75
23/01/13,dinner,84
28/11/13,bacon,15
12/09/13,cola,35
13/10/11,coffee,5
28/06/13,yogurt,3
12/04/13,meat,8
17/04/14,salami,1
09/06/12,ham,16
22/02/14,sugar,39
30/08/13,scotch,1
01/06/14,salmon,4
15/12/12,bran,6
24/12/12,pork,31
02/08/14,potato,18
03/05/13,soja,3
02/09/13,soja,2
18/06/14,bread,49
23/04/13,bran,3
07/06/12,potato,11
30/07/13,oyster,6
10/02/13,brisket,1
18/09/13,ham,14
18/12/12,sugar,64
11/02/12,rib,5
03/12/12,tater,2
10/04/12,gluten,18
21/02/12,salmon,2
29/08/13,rice,39
14/07/12,breakfast,61
02/03/12,noodles,4
04/07/13,ravioli,1
21/09/13,potato,9
08/05/12,bread,26
22/09/14,feta,1
23/12/13,tea,43
24/02/12,coca,7
14/08/13,butter,19
07/05/13,soya,1
04/10/13,milk,21
16/01/13,lunch,85
13/02/12,flour,2
10/01/12,flour,1
29/09/14,atta,1
20/10/13,chicken,29
13/11/13,beer,36
21/06/13,swine,3
