date,food,count
24/06/14,chocolate,442
22/05/14,eggnog,2
22/03/14,gluten,20
16/01/13,beef,374
11/08/13,butter,140
23/10/13,herring,3
14/04/12,cheshire,6
03/12/12,farina,2
28/08/12,cattle,4
17/07/14,veal,1
17/06/12,atta,9
06/08/12,wheat,21
19/02/14,herring,2
30/03/12,rib,9
27/11/11,corn,114
27/06/12,herring,1
28/06/12,scotch,9
21/12/13,bran,6
06/12/12,salmon,17
03/03/14,pasta,86
12/06/12,oat,2
23/01/12,rib,13
07/08/13,bran,11
16/11/11,liver,40
01/04/12,bran,8
04/09/13,rice,204
06/07/12,meat,158
14/07/12,quark,2
15/03/14,noodles,69
22/01/12,cola,30
29/04/13,rice,254
22/05/12,pimento,1
07/02/13,syrup,55
24/09/14,starch,1
18/05/13,foods,75
17/01/12,cookie,115
06/02/12,lamb,23
15/08/12,goat,46
22/01/12,rice,255
21/11/13,bacon,202
03/09/14,cattle,4
17/02/14,chicken,517
03/08/12,sugar,173
23/09/12,tea,607
30/10/11,noodles,134
10/01/13,sardine,1
21/11/12,ham,276
14/08/12,lunch,932
08/01/13,oat,2
05/10/12,cheshire,7
23/08/13,spud,5
31/05/12,nestle,8
13/10/11,noodles,20
21/02/13,tea,692
02/10/13,barley,24
17/05/13,oyster,8
13/04/14,noodles,51
14/02/12,scotch,21
12/06/14,milk,173
09/02/14,meal,252
24/09/14,sheep,47
24/05/13,scotch,23
24/08/14,foods,127
02/03/14,flour,9
19/03/12,pork,55
20/09/14,veal,2
14/11/12,wheat,21
24/05/14,tater,8
26/04/12,bran,10
12/09/13,feta,1
21/08/14,seafood,31
18/01/13,rice,174
01/08/12,meals,72
09/12/13,salmon,14
09/03/12,bacon,180
19/05/12,prawn,4
24/09/14,seafood,30
09/03/12,kidney,17
15/06/14,liver,25
07/06/14,potato,61
24/05/14,pimento,2
12/01/13,potato,75
23/02/14,seafood,48
17/06/12,ethanol,2
19/01/12,soja,2
05/10/13,whisky,15
24/04/12,barley,13
27/05/12,chocolate,479
25/01/13,sheep,52
12/03/12,egg,109
23/08/12,fish,391
16/09/12,dinner,1214
19/07/13,corn,89
29/09/12,sugar,181
19/08/13,veal,1
25/03/14,cheddar,11
10/12/13,coffee,817
12/03/13,cola,42
30/11/13,bacon,211
13/01/13,oxen,1
19/03/13,cookie,199
13/03/13,cookie,202
12/05/13,sirloin,2
06/04/13,brisket,8
12/11/11,pastrami,2
19/11/12,meals,102
20/10/12,tenderloin,1
01/10/13,goat,42
29/10/12,chicken,647
29/07/12,noodles,125
26/03/12,maize,2
26/02/14,cheddar,41
23/06/13,cookie,136
09/11/12,lunch,937
20/05/14,soja,4
02/04/12,soya,3
19/08/14,sheep,44
26/07/12,veal,2
27/06/12,starch,2
28/06/12,romano,2
22/08/14,mozzarella,15
08/11/13,maize,3
29/10/13,cheshire,15
07/10/13,butter,123
02/10/13,romano,4
29/04/12,rib,13
24/08/12,tenderloin,1
29/09/13,herring,3
08/04/14,buttermilk,1
01/08/13,chorizo,8
12/08/14,provolone,1
09/08/13,meat,133
13/10/12,gatorade,24
24/09/13,kefir,1
22/05/12,salami,4
17/09/12,bacon,232
12/09/14,steak,92
30/09/12,fish,300
01/04/14,romano,4
29/08/12,beer,476
29/09/11,gatorade,35
06/04/14,scotch,9
28/06/13,veal,1
05/07/14,seafood,66
09/10/13,cream,514
15/04/14,noodles,64
08/07/13,lamb,49
07/07/14,chocolate,582
06/07/12,tater,7
12/04/14,colby,4
09/03/14,ravioli,6
23/01/13,lunch,932
25/08/12,dinner,423
25/03/13,ricotta,2
22/05/12,coca,6
22/09/12,cheshire,6
09/02/14,chorizo,22
22/02/14,beef,153
09/01/13,milk,311
20/10/11,kine,1
11/05/12,milk,191
20/11/12,cheshire,7
01/01/13,cheddar,6
05/10/13,ravioli,10
03/07/12,ham,112
10/05/12,mozzarella,6
20/01/13,veal,1
22/04/14,prawn,7
29/02/12,dairy,21
17/11/13,cheddar,8
15/02/13,liver,30
12/08/13,pig,123
30/09/11,herring,1
10/08/12,chorizo,3
29/09/11,seafood,48
22/03/14,sirloin,3
17/08/12,pasta,109
10/11/11,cheddar,4
26/06/12,pasta,103
25/07/13,poultry,1
24/12/13,chorizo,4
12/07/13,noodles,121
08/04/14,ravioli,8
22/11/13,meal,254
05/07/14,meals,56
30/11/12,catfish,27
09/08/13,steak,123
06/09/14,barley,18
03/02/12,meals,41
23/04/14,romano,6
27/10/12,cheshire,4
13/07/13,bread,259
26/05/12,cattle,4
18/02/12,kidney,12
26/10/13,feta,4
15/02/12,egg,101
04/12/12,fish,353
13/11/11,bran,12
29/01/13,salmon,28
20/12/12,rib,15
25/01/12,whisky,20
14/12/13,catfish,29
01/10/14,whisky,5
25/12/12,beer,663
05/12/13,yogurt,39
11/02/12,dairy,10
16/11/11,kefir,2
07/01/13,cattle,7
02/03/13,corn,53
15/03/12,colby,6
26/09/12,gatorade,39
30/11/13,lunch,405
28/09/13,milk,202
02/09/13,atta,8
21/03/13,ethanol,2
12/03/13,feta,4
29/03/14,kine,2
27/12/11,yogurt,64
09/07/12,rice,168
10/06/13,soja,2
21/08/12,flour,6
04/02/12,yogurt,45
14/02/13,cheddar,11
22/08/14,starch,2
02/06/12,coffee,521
27/03/13,salt,92
27/06/14,oat,3
23/10/13,salami,5
16/05/13,salt,33
21/08/14,pig,100
09/12/13,carp,2
25/06/14,colby,14
13/08/13,kefir,1
04/02/13,sheep,42
10/02/12,bread,235
06/03/13,swine,9
05/06/13,atta,8
13/02/13,veal,1
02/11/13,carp,2
26/05/12,atta,9
01/05/13,dinner,618
01/01/12,sheep,15
23/02/14,butter,120
01/04/14,scotch,12
20/08/14,dairy,24
24/06/12,pastrami,1
16/11/11,sheep,50
02/02/12,meal,247
25/07/12,soja,3
20/07/12,rice,191
23/07/14,dinner,731
23/10/11,rice,126
06/06/14,pastrami,1
15/02/12,coca,1
21/12/12,liver,46
04/03/12,poultry,1
08/10/12,pork,61
12/12/13,atta,3
27/07/12,buttermilk,4
24/02/14,pastrami,2
27/10/11,eggnog,8
07/03/12,feta,1
04/09/13,whisky,7
30/05/14,pastrami,2
22/06/14,prawn,6
01/10/14,pork,17
15/06/13,sugarcane,2
21/08/14,herring,2
07/11/12,eggnog,14
04/11/12,sheep,212
17/01/12,soybeans,1
23/05/14,salmon,29
04/05/14,cookie,135
07/02/13,tenderloin,1
05/02/12,noodles,129
08/06/12,feta,8
30/10/11,meat,152
25/12/12,bread,316
06/07/12,dairy,41
04/04/12,cheddar,13
09/07/14,tea,449
05/09/12,tater,3
15/12/12,cattle,7
08/06/12,gatorade,54
15/11/11,cattle,8
26/05/14,potatos,1
29/11/12,pig,115
26/04/14,salmon,30
06/02/14,cola,26
18/07/13,barley,22
26/07/13,rice,180
30/05/12,dairy,30
09/11/12,ravioli,3
17/11/11,potato,106
22/06/12,oyster,9
21/10/12,salami,9
04/09/12,meals,68
13/11/12,bran,12
21/12/13,carp,2
03/03/13,salmon,23
12/08/12,bread,241
17/02/12,steak,107
08/03/12,tea,421
05/04/12,corn,58
25/09/13,scotch,12
10/12/13,gatorade,37
20/12/12,bread,328
16/03/14,lamb,20
03/02/12,bread,208
09/10/12,coffee,841
01/03/13,rib,14
27/06/12,chocolate,621
18/12/12,sugar,231
09/07/14,food,2657
27/03/13,beef,161
20/10/12,meals,62
25/07/12,soya,3
03/04/14,sardine,5
09/02/14,parmesan,6
17/07/13,poulet,3
27/11/13,lunch,614
11/04/14,salami,3
19/07/13,swine,4
30/10/12,sugar,218
01/04/14,ravioli,8
06/05/12,egg,98
25/05/14,bread,176
14/06/13,mozzarella,6
17/12/12,meat,141
24/11/11,colby,4
09/03/14,steak,111
05/12/12,mozzarella,15
24/02/12,biofuel,3
20/07/13,carp,3
01/06/13,yogurt,88
30/10/12,syrup,41
16/02/13,beer,767
09/06/14,breakfast,464
16/10/13,potato,76
12/05/13,veal,1
27/01/13,carp,3
15/08/14,seafood,28
29/08/13,cheshire,25
29/10/13,gatorade,39
02/12/13,beef,128
17/05/13,cow,56
11/06/14,provolone,1
03/05/13,gatorade,45
06/05/13,liver,32
23/11/11,corn,112
22/11/13,oat,2
10/09/14,seafood,24
06/11/13,soja,3
06/11/12,sardine,2
31/12/13,syrup,28
13/06/14,potato,89
02/06/14,tea,395
12/08/14,sardine,2
19/03/14,fish,286
19/05/12,parmesan,3
11/07/13,ham,83
12/08/13,buttermilk,3
13/03/12,soja,5
05/07/12,egg,110
01/08/12,catfish,9
19/10/12,dairy,20
03/01/12,corn,42
12/10/12,soja,3
26/02/12,cookie,113
14/11/13,egg,115
24/05/12,dairy,29
14/12/13,syrup,33
21/11/12,barley,18
18/08/12,kidney,28
26/07/12,buttermilk,2
05/04/12,cream,509
04/10/12,yogurt,65
13/08/13,liver,47
03/10/13,coffee,1027
05/09/13,meals,85
15/04/14,rice,143
02/03/13,mozzarella,8
11/06/12,pastrami,3
19/11/12,ravioli,7
29/11/11,potato,34
04/12/13,oyster,17
14/01/13,mozzarella,5
12/07/12,goat,31
20/11/13,romano,6
04/07/12,sugar,200
02/07/13,milk,292
22/12/13,tenderloin,1
06/03/13,catfish,28
04/05/13,poultry,2
04/06/14,milk,218
21/06/13,syrup,26
08/03/13,tater,7
30/06/12,potato,32
30/08/14,butter,100
16/07/14,carp,1
18/06/12,salt,103
06/07/14,pastrami,5
28/02/13,beef,204
31/08/14,kidney,5
05/07/13,ham,84
03/05/14,provolone,3
26/06/12,salami,7
11/06/12,ravioli,1
08/10/13,egg,88
31/08/13,pork,61
24/03/14,flour,8
19/12/13,meal,261
16/11/12,coffee,766
08/04/14,dairy,23
16/11/13,cattle,4
26/02/14,buttermilk,3
01/07/13,whisky,4
24/02/13,meal,229
09/05/13,salmon,19
09/05/14,tater,5
10/02/14,cheshire,14
30/09/14,scotch,17
20/02/13,sugar,235
26/12/13,herring,1
27/02/12,chorizo,7
29/11/12,eggnog,20
03/05/12,meal,197
03/03/12,liver,25
14/03/14,meals,51
30/01/12,bran,5
10/12/12,dairy,13
26/11/12,liver,25
15/09/14,salmon,32
27/05/13,atta,8
04/06/12,atta,18
12/10/12,soya,1
18/11/12,cookie,162
20/02/13,chocolate,924
17/03/12,soya,1
13/04/12,meals,39
13/03/14,liver,21
21/08/12,tenderloin,5
29/05/14,cookie,131
18/03/13,rib,22
16/07/14,tater,4
05/03/14,carp,6
17/05/14,meals,49
29/09/13,lamb,24
12/11/13,poultry,3
19/07/14,lamb,24
09/11/12,provolone,1
21/05/14,meals,73
02/06/12,goat,25
08/05/13,meals,84
04/06/14,feta,5
19/04/14,maize,2
31/12/13,nestle,4
30/06/14,lunch,442
24/02/13,spud,1
06/06/13,meals,79
06/10/13,swine,4
08/12/12,bread,290
24/03/12,dinner,823
22/09/14,liver,16
24/12/13,goat,44
31/05/13,steak,109
08/03/14,liver,21
19/04/13,cola,60
06/02/12,poultry,1
30/09/14,carp,1
23/10/12,sirloin,2
20/10/11,yogurt,25
03/12/13,salt,67
10/11/11,kidney,16
19/02/13,ham,115
14/08/13,steak,120
17/06/13,ricotta,1
01/10/12,barley,22
26/04/14,beer,477
22/12/12,food,3103
09/05/14,buttermilk,1
15/08/13,swine,5
28/07/12,oyster,5
25/11/12,prawn,14
19/04/13,maize,6
22/10/13,eggnog,3
23/02/13,dairy,10
24/03/13,cola,47
26/02/13,milk,338
22/08/14,barley,31
17/03/12,cow,72
14/06/12,lamb,20
03/07/13,parmesan,4
17/05/13,salt,50
12/10/12,flour,8
19/06/13,pasta,118
25/06/14,pig,68
15/11/13,cookie,146
07/05/12,fish,343
18/10/12,steak,99
23/06/13,beer,679
14/04/13,poultry,6
01/04/13,ravioli,3
13/03/13,kidney,26
05/09/13,foods,276
03/12/12,chicken,581
13/01/12,parmesan,5
17/05/14,tater,4
24/12/13,feta,7
10/04/12,ricotta,1
21/02/14,bran,11
07/02/12,mozzarella,4
31/10/12,seafood,29
20/07/14,whisky,7
17/07/14,fish,273
09/04/12,lunch,718
03/06/13,breakfast,678
10/06/13,beef,152
09/10/12,soja,5
19/05/13,sheep,25
29/08/12,cookie,181
29/06/12,syrup,26
29/01/13,food,3199
10/06/12,oyster,7
18/08/12,chocolate,564
15/12/13,brisket,3
26/07/13,soja,7
06/09/12,sheep,45
19/12/12,sugar,212
24/08/12,edam,1
09/03/13,maize,3
03/01/13,bread,360
22/07/13,ravioli,10
19/07/13,tater,7
22/03/12,cattle,5
12/10/12,foods,92
10/01/13,feta,4
15/05/14,gatorade,32
16/08/12,chorizo,3
27/11/12,potato,143
20/02/13,dairy,25
13/10/12,pasta,99
18/02/14,chicken,509
23/10/11,starch,1
05/01/12,sardine,2
05/04/12,ethanol,4
18/06/14,cola,28
07/03/13,foods,112
10/05/14,cow,53
26/06/12,lunch,797
03/03/13,yogurt,89
01/02/12,gluten,6
13/12/13,tater,7
20/09/13,bacon,203
25/10/11,spud,1
01/05/12,meal,266
25/11/13,corn,74
09/03/13,cheddar,12
05/03/12,noodles,107
31/10/12,herring,2
07/03/12,coca,6
23/07/13,cookie,182
27/10/13,lunch,386
10/07/13,syrup,23
06/10/13,lamb,21
15/05/12,dairy,9
19/09/14,liver,28
30/12/11,goat,48
22/03/14,starch,1
20/05/12,goat,33
05/10/12,herring,1
23/05/14,cattle,10
03/04/12,gatorade,38
06/09/13,chese,1
16/05/13,cookie,57
08/01/13,cheshire,17
14/05/14,liver,25
27/03/14,feta,3
23/08/13,butter,115
27/12/13,tea,448
14/02/13,chicken,557
20/12/12,cheshire,15
19/06/12,gatorade,62
18/04/12,ricotta,1
08/12/12,sirloin,1
26/03/13,gluten,10
19/04/13,catfish,26
11/08/13,sirloin,1
26/09/13,mozzarella,6
02/09/14,prawn,1
20/09/12,salt,77
24/04/12,maize,1
22/06/12,biofuel,1
28/12/13,gatorade,33
23/11/12,food,4081
29/01/13,corn,81
04/12/12,oat,4
09/06/12,lamb,20
30/03/12,cookie,116
15/12/13,milk,164
03/07/13,farina,3
10/08/13,salami,3
16/07/14,whisky,12
14/10/13,atta,8
24/02/12,salmon,28
25/02/12,scotch,12
04/06/12,salt,146
25/11/11,coca,12
11/04/13,liver,46
30/12/13,pig,135
14/06/12,foods,100
08/08/14,foods,253
20/07/14,cheddar,9
04/09/13,beef,188
03/02/12,gluten,2
17/05/12,bacon,206
22/12/12,sugarcane,1
10/02/14,scotch,15
03/08/12,farina,2
01/07/13,carp,4
08/03/12,oat,2
21/05/14,romano,4
03/05/14,catfish,21
29/12/13,bran,8
29/01/12,ravioli,5
29/04/14,coffee,759
27/07/13,meals,78
28/08/14,butter,104
12/09/14,breakfast,495
23/11/12,tea,488
24/07/14,tenderloin,1
31/05/13,flour,8
01/06/12,cattle,4
28/05/13,yogurt,99
20/08/14,wheat,18
14/08/14,sheep,55
05/07/12,oyster,8
25/09/12,meal,300
19/03/14,flour,11
24/06/13,salmon,36
10/08/14,cream,497
04/06/12,nestle,1
20/05/12,butter,111
16/12/13,spud,3
22/05/12,corn,80
29/10/11,cattle,10
29/09/13,butter,94
08/06/12,soya,2
13/10/11,cattle,1
30/06/12,brisket,1
23/06/12,colby,12
05/07/14,mozzarella,39
19/05/13,syrup,31
20/11/12,brisket,2
26/06/14,gluten,20
11/07/12,oyster,14
18/12/12,herring,3
25/11/12,coca,6
24/08/14,cola,27
23/05/12,soybeans,1
09/07/14,pasta,121
27/11/11,barley,18
10/07/13,liver,30
25/01/12,barley,13
22/09/13,carp,1
24/10/11,cheshire,4
13/01/12,syrup,22
01/04/13,rib,13
17/07/12,prawn,5
27/09/14,meat,109
19/11/13,lunch,846
14/11/11,poultry,6
22/10/12,pork,57
16/05/13,spud,2
21/02/14,dinner,763
14/07/12,salt,105
15/06/13,cola,64
01/06/13,meat,122
18/07/13,food,3342
18/04/12,barley,14
22/04/13,salt,66
27/11/12,sheep,39
08/07/13,sugar,190
11/06/12,carp,3
02/04/13,syrup,20
31/07/12,herring,2
01/11/11,fish,90
12/06/14,syrup,20
01/08/13,pork,95
07/01/12,veal,1
23/05/14,sirloin,1
20/07/14,chorizo,3
15/11/11,colby,8
29/04/14,cream,673
20/05/14,foods,93
19/09/13,rib,11
08/02/14,breakfast,753
28/03/14,egg,110
29/09/12,ham,109
27/06/14,tea,477
22/07/12,scotch,12
01/08/12,tater,3
08/09/13,buttermilk,2
27/11/11,sugar,294
26/09/14,tea,333
05/02/12,tea,394
08/07/12,rib,25
24/02/13,colby,5
20/02/13,kidney,25
30/10/13,noodles,95
01/10/11,colby,1
08/08/14,ravioli,7
21/10/11,noodles,58
27/10/12,parmesan,4
18/08/14,bacon,202
30/09/11,feta,2
29/06/12,sugarcane,1
15/06/12,gluten,6
14/04/12,nestle,1
18/02/14,coffee,795
21/07/12,potato,84
05/04/14,gluten,14
02/06/14,steak,99
09/03/13,eggnog,1
03/03/14,catfish,21
22/05/12,meat,177
09/05/12,catfish,5
21/08/14,swine,2
28/07/12,sugar,174
16/10/13,starch,5
03/12/13,food,2548
05/04/12,meals,56
10/02/14,romano,2
31/07/13,bread,267
21/10/13,tea,559
01/10/12,eggnog,5
26/07/14,rice,151
13/03/13,swine,27
17/04/12,pig,77
01/12/13,salt,73
06/06/12,kefir,1
11/03/13,chocolate,812
28/06/12,oxen,3
28/03/13,cheddar,13
18/06/14,milk,228
07/09/14,mozzarella,15
04/07/14,feta,6
26/05/14,butter,128
06/09/12,oyster,7
15/03/13,salami,3
15/09/12,chicken,512
11/01/13,kidney,17
26/08/13,starch,3
12/11/11,gluten,8
27/01/12,swine,4
11/03/13,soya,2
22/06/13,ham,81
13/03/13,milk,327
15/12/13,kine,3
01/03/14,prawn,6
11/03/13,bread,339
29/01/13,quark,2
04/07/12,oat,4
17/02/13,oyster,9
29/12/11,cheshire,2
29/04/12,egg,137
19/01/12,steak,83
03/03/12,pasta,78
21/11/11,cream,672
01/07/13,bacon,108
07/08/12,rice,223
10/02/13,catfish,45
09/05/13,beef,70
27/07/12,gatorade,49
05/03/12,maize,2
25/02/14,kidney,16
27/01/12,cookie,131
24/08/13,barley,15
27/07/13,pig,102
28/06/14,bacon,166
14/11/12,buttermilk,2
06/06/14,flour,7
21/02/12,sugar,344
13/01/13,chese,1
28/08/14,bread,203
10/12/12,kine,2
11/10/13,pastrami,1
18/02/13,seafood,46
14/07/12,cheshire,1
30/05/12,fish,355
25/05/13,sugar,159
21/10/12,brisket,2
02/08/14,tater,1
04/01/12,sugarcane,1
18/05/14,ravioli,3
02/04/12,buttermilk,2
22/04/12,sheep,31
13/10/11,cookie,27
24/10/13,chocolate,675
29/12/13,sugarcane,2
01/05/14,oyster,17
29/09/13,spud,5
16/10/12,meat,174
29/08/14,syrup,10
19/05/12,pig,78
24/10/13,gatorade,32
02/10/12,quark,1
24/10/12,soya,1
02/08/14,oat,1
09/06/14,sirloin,2
28/02/14,lamb,18
22/10/13,cheddar,23
08/04/12,pig,91
19/09/13,parmesan,2
09/12/13,tea,501
26/05/12,herring,1
10/03/13,milk,242
09/10/13,colby,5
09/03/12,syrup,31
13/11/11,yogurt,70
03/08/14,pork,55
11/02/14,liver,34
07/02/12,romano,4
09/12/12,eggnog,37
06/04/12,milk,178
18/11/13,breakfast,497
06/03/13,sheep,41
21/06/12,kidney,24
20/11/11,meat,166
03/09/13,meat,146
23/11/13,starch,2
12/07/12,herring,5
10/12/12,fish,284
08/09/12,feta,7
06/10/13,atta,22
16/03/14,salmon,26
13/09/12,sugarcane,3
24/10/12,cheshire,6
30/10/11,prawn,14
13/06/13,starch,3
04/06/13,pasta,103
19/02/13,meals,73
09/09/12,oyster,8
19/06/14,fish,455
03/05/13,parmesan,4
22/06/12,pasta,100
31/05/13,sheep,29
12/09/12,farina,2
07/06/12,sheep,33
09/02/13,food,2962
28/08/12,starch,2
16/01/13,milk,302
10/04/12,cattle,6
12/08/14,seafood,38
11/05/12,oyster,16
26/10/13,tenderloin,1
16/08/14,cheddar,12
21/01/12,breakfast,841
22/02/12,beer,364
12/05/13,lamb,37
27/10/12,whisky,13
28/08/13,sheep,47
13/03/12,ethanol,1
26/11/11,beef,226
11/09/14,sugar,170
02/02/12,breakfast,515
08/07/13,ravioli,20
03/06/14,lamb,23
22/11/11,oyster,20
29/11/11,spud,4
16/12/13,breakfast,620
22/12/13,mozzarella,12
05/10/13,flour,5
17/03/14,veal,1
17/08/12,starch,4
17/02/12,veal,1
08/07/13,meals,72
23/10/13,syrup,27
20/04/13,milk,128
17/07/14,beer,462
24/01/12,barley,16
26/07/14,lamb,18
23/02/13,beef,173
08/05/14,whisky,35
28/01/12,barley,13
28/07/14,spud,3
10/08/14,rib,14
21/06/13,cheddar,13
23/10/13,barley,26
27/10/11,swine,10
09/03/14,seafood,43
09/07/14,salami,10
28/04/12,cola,28
12/06/14,salt,84
01/01/13,potato,47
13/04/12,pastrami,1
04/12/13,ravioli,8
19/01/13,liver,15
25/03/14,pasta,91
03/08/13,butter,120
19/08/12,cheshire,9
17/07/13,cookie,205
04/06/12,bacon,255
07/04/13,chicken,298
11/11/11,spud,2
19/01/12,breakfast,549
02/08/13,poulet,2
03/09/14,steak,86
29/09/13,pork,78
20/02/14,butter,364
29/03/13,beer,656
30/10/12,farina,1
10/11/13,corn,77
21/08/14,food,2313
06/04/14,bacon,233
03/03/14,feta,2
25/05/12,rib,18
27/04/14,cola,31
31/07/12,coca,1
02/09/12,kidney,17
29/06/14,soja,6
21/07/12,liver,39
27/03/12,milk,207
08/02/13,chicken,589
21/08/12,ham,136
26/08/12,chorizo,7
06/10/12,lunch,481
27/10/13,mozzarella,9
25/07/13,butter,182
18/03/13,chorizo,5
17/03/14,noodles,76
04/05/13,kine,1
28/07/13,pasta,111
12/11/11,sirloin,2
29/08/12,sugarcane,3
29/10/12,kidney,14
21/09/13,chocolate,614
29/07/13,egg,101
11/02/12,syrup,29
08/12/13,potato,78
10/06/14,maize,3
31/05/13,noodles,80
29/06/14,goat,52
11/06/13,poulet,1
14/01/13,kidney,15
19/06/13,farina,1
27/05/13,beer,710
14/03/14,yogurt,62
27/10/11,syrup,64
19/11/13,tenderloin,1
16/02/13,chocolate,902
29/07/13,prawn,5
04/01/13,soja,3
29/08/12,corn,85
28/03/13,brisket,2
04/06/14,yogurt,73
27/05/14,soja,3
28/11/13,food,7149
23/02/14,ravioli,4
10/09/13,coffee,873
26/07/13,cookie,165
24/08/13,chicken,522
18/09/12,meal,196
29/06/14,cattle,6
21/11/13,sheep,36
22/09/14,egg,82
21/07/14,herring,1
04/09/13,romano,1
24/06/13,oyster,17
22/10/12,sardine,1
06/05/12,rib,7
21/03/12,tea,458
11/09/14,flour,4
18/09/14,sheep,29
16/02/13,noodles,98
07/11/13,atta,16
08/12/12,meat,120
01/08/12,flour,9
29/08/12,whisky,12
16/09/14,meals,71
16/08/13,dairy,25
21/05/14,ravioli,8
01/04/14,oat,2
07/12/12,sugarcane,1
27/11/12,colby,5
28/09/14,liver,21
19/09/14,noodles,71
29/04/13,tater,12
02/12/13,scotch,14
12/12/13,coffee,777
06/12/12,noodles,120
27/07/14,corn,66
10/09/12,potato,140
14/10/13,cream,565
27/07/14,brisket,1
06/07/14,pork,58
21/06/12,ham,102
29/07/14,meals,79
29/10/12,chocolate,945
05/11/12,spud,4
08/05/13,fish,373
11/08/14,coca,19
09/11/12,wheat,23
19/07/13,gatorade,42
18/03/13,chocolate,727
16/12/12,rib,13
23/06/14,coffee,632
08/07/12,pig,86
25/07/13,rice,189
06/07/13,kine,3
06/09/14,swine,5
22/10/13,whisky,8
06/08/12,salmon,40
17/01/12,breakfast,530
08/02/14,beef,141
26/08/14,bacon,187
27/10/12,corn,134
26/03/13,feta,5
09/11/12,lamb,23
18/03/14,sirloin,1
03/11/12,swine,12
20/07/12,sardine,2
19/10/12,sirloin,3
29/12/13,salmon,15
31/05/12,coca,2
13/02/14,seafood,55
02/09/14,rib,11
06/10/13,poulet,3
22/01/13,beer,178
13/04/12,chorizo,3
16/10/11,liver,18
08/01/12,wheat,17
11/01/13,soya,2
05/10/13,liver,35
10/01/13,whisky,9
20/08/12,lamb,15
02/09/12,eggnog,1
18/01/13,scotch,10
29/11/13,cheddar,13
11/02/13,flour,19
13/03/13,chocolate,795
12/09/13,corn,57
22/01/12,pasta,81
02/08/14,foods,273
11/11/13,pasta,92
11/04/13,edam,2
29/06/12,potato,96
28/09/12,sardine,6
02/03/13,meals,54
14/05/13,meals,77
13/06/12,feta,3
19/06/12,tater,8
12/08/12,cookie,173
17/02/14,prawn,4
06/12/12,pork,50
13/07/13,brisket,2
09/02/13,beer,575
03/02/12,brisket,1
24/11/12,noodles,90
22/11/12,rib,20
01/07/14,bran,5
24/06/13,salt,90
28/09/14,prawn,1
16/07/12,poultry,2
19/06/14,pig,84
28/12/13,pastrami,9
01/08/14,colby,7
22/03/14,oat,2
04/04/12,egg,278
06/06/14,salami,2
26/09/12,pork,76
26/03/14,rice,131
05/12/12,gluten,6
07/07/14,cookie,142
14/05/12,beef,144
30/05/12,noodles,121
25/12/12,rib,26
02/10/12,salami,7
06/06/13,bran,11
11/11/12,eggnog,14
20/11/13,liver,29
25/01/13,butter,179
18/05/12,feta,1
24/06/12,ricotta,1
23/12/13,soja,1
11/11/12,meals,66
17/03/14,gluten,12
05/02/12,kine,1
09/04/12,flour,13
28/06/12,atta,8
26/04/14,meat,82
11/07/14,pastrami,1
07/11/12,cattle,11
03/07/12,chicken,629
17/07/13,provolone,3
05/05/12,pasta,66
08/11/12,soya,1
25/11/11,chicken,538
18/11/13,ricotta,2
01/07/14,pig,73
29/05/13,romano,3
22/04/13,soya,4
29/01/12,gluten,3
13/06/13,goat,52
16/05/14,atta,4
13/12/12,pork,79
20/01/13,milk,207
11/10/13,breakfast,571
15/02/12,pasta,83
13/06/14,liver,30
24/02/14,soya,2
14/03/13,soya,4
15/01/13,cheddar,11
20/10/11,rib,10
08/08/12,cheshire,3
04/02/13,pasta,76
04/01/12,cattle,6
21/07/12,cookie,159
08/10/12,coffee,770
14/02/14,lamb,27
24/09/14,fish,216
10/06/13,flour,8
18/06/13,scotch,10
31/01/13,prawn,3
30/01/12,tater,2
27/07/14,meat,93
09/02/14,bran,4
14/11/11,cattle,2
19/02/12,wheat,24
06/01/13,kine,1
12/04/14,cola,39
15/04/14,scotch,22
20/04/12,meal,231
16/04/14,cow,68
10/09/13,carp,4
12/04/13,sugar,132
23/08/13,kine,3
11/07/14,dairy,5
21/08/14,veal,1
03/07/12,sugar,163
11/08/12,meal,255
16/08/12,ethanol,1
23/09/14,cola,19
03/05/12,nestle,2
13/02/13,noodles,125
27/05/13,tater,1
23/10/12,cola,52
02/10/12,sheep,44
10/09/13,oyster,23
04/05/13,brisket,3
01/09/13,spud,12
22/06/13,oxen,1
06/10/13,colby,2
27/01/13,cream,643
30/01/12,herring,2
04/10/12,cookie,227
13/07/13,atta,10
15/01/12,meal,268
14/12/12,meal,249
08/10/12,maize,1
22/05/13,beef,202
12/09/14,farina,1
03/05/14,sardine,4
10/11/13,syrup,27
12/06/12,atta,13
24/09/13,pork,60
14/11/13,sheep,28
24/03/12,sirloin,1
13/06/13,salmon,35
20/11/13,beer,457
01/01/12,soya,2
10/12/12,goat,39
13/02/12,pork,59
03/08/13,colby,6
09/08/12,herring,4
29/08/14,sugar,178
14/02/13,rib,17
11/10/13,salt,72
13/05/13,cattle,8
21/10/11,steak,62
07/04/13,bread,128
26/06/12,nestle,3
28/05/13,liver,35
27/03/14,kidney,19
10/05/12,chese,1
16/09/14,swine,5
30/12/11,bran,6
12/05/13,salt,64
04/12/13,foods,98
29/05/12,cow,90
30/12/13,barley,28
30/03/12,chocolate,555
21/05/12,salt,89
13/11/11,oyster,14
08/01/12,liver,20
04/05/12,cola,40
01/10/14,cow,30
08/10/13,sheep,32
