date,food,count
15/03/12,colby,1
23/10/13,starch,1
16/04/14,seafood,5
05/08/13,seafood,5
14/08/14,food,304
24/06/12,bacon,17
15/08/13,gatorade,5
26/11/13,breakfast,25
28/10/11,corn,1
19/05/12,beer,51
16/03/13,scotch,1
09/09/13,brisket,1
30/01/12,cheshire,2
19/01/13,cream,12
01/10/13,barley,1
10/07/14,meal,30
11/07/13,meat,24
31/07/12,cream,47
05/06/12,seafood,3
29/10/11,salt,7
12/07/13,sugar,16
20/08/13,cow,15
04/07/12,gluten,16
09/02/14,carp,1
11/05/13,soja,1
02/09/13,romano,1
14/04/14,bacon,6
09/05/14,kefir,1
05/08/14,gatorade,2
20/02/13,bran,1
16/08/14,cow,6
11/11/13,potato,3
04/08/13,catfish,3
28/08/14,swine,1
22/10/11,goat,2
18/02/14,cookie,7
30/03/14,coca,5
11/08/14,noodles,8
28/05/12,bacon,18
27/04/14,mozzarella,1
01/07/14,lamb,4
09/03/14,beer,43
25/03/12,goat,5
21/10/13,barley,1
12/09/13,pork,1
10/08/12,whisky,7
08/05/13,cookie,14
09/05/14,steak,3
07/03/14,beef,12
04/08/14,cookie,3
26/06/12,soya,1
26/09/13,corn,8
29/07/13,mozzarella,1
28/11/12,dinner,47
03/08/13,rice,10
14/10/13,bran,3
22/03/13,cow,3
15/10/13,ham,13
03/10/13,liver,1
27/11/12,coca,2
19/06/14,butter,11
08/12/13,ricotta,1
02/03/13,scotch,1
10/07/13,pork,3
21/08/12,yogurt,9
23/06/13,tea,40
06/05/13,rib,1
08/11/12,breakfast,26
23/04/14,potato,6
10/12/12,potato,6
23/02/14,meat,3
09/11/12,poultry,1
06/02/13,sugar,25
05/09/12,beef,18
02/03/14,dairy,2
05/06/13,butter,4
18/10/12,corn,7
15/03/14,egg,6
24/01/12,cookie,10
10/04/14,ham,8
23/11/12,nestle,1
29/03/13,pimento,1
29/01/12,kidney,1
18/05/13,coffee,54
08/08/14,ham,14
07/11/13,chicken,32
10/07/13,syrup,1
11/11/12,pasta,7
02/06/13,biofuel,1
31/07/14,kine,1
21/01/12,foods,6
11/08/12,feta,1
30/07/12,pig,6
20/07/13,ham,6
25/09/12,oyster,3
04/05/14,butter,11
17/02/13,whisky,1
25/09/12,meal,27
20/05/12,butter,12
03/05/12,cow,6
05/09/14,gluten,27
25/03/13,ethanol,1
20/05/13,meat,16
16/08/14,bread,13
29/11/13,noodles,3
31/07/12,gluten,22
12/11/12,syrup,1
06/09/12,cream,36
08/11/12,barley,1
12/07/13,beef,8
08/07/13,cattle,1
22/03/13,coca,5
12/07/12,scotch,2
28/05/13,potato,6
28/08/12,flour,1
09/06/14,sugar,27
14/04/13,ham,11
22/04/13,breakfast,5
02/11/13,cream,44
07/07/13,corn,9
04/05/14,salt,7
02/06/14,chicken,31
20/02/12,goat,3
13/03/13,swine,1
06/09/12,oyster,2
29/07/13,nestle,1
21/03/13,corn,4
29/07/13,scotch,1
09/06/13,milk,19
07/04/12,lunch,19
05/12/13,chicken,28
05/05/13,steak,3
08/11/12,bread,24
14/01/12,salmon,5
08/02/12,gatorade,1
11/02/12,poulet,1
20/09/13,wheat,3
22/05/13,flour,1
10/01/13,prawn,1
28/11/13,seafood,4
17/03/12,salmon,2
10/11/11,syrup,1
19/02/12,poulet,3
31/05/13,sheep,3
23/07/13,butter,13
24/07/13,breakfast,19
13/03/14,fish,24
23/11/12,rice,11
20/08/13,oyster,2
03/03/14,atta,1
28/03/13,goat,3
08/05/12,food,187
06/06/14,swine,3
24/08/14,ethanol,1
11/06/14,romano,2
24/08/13,noodles,3
30/10/12,salami,1
11/11/13,tea,39
26/01/13,flour,1
26/12/12,cola,7
29/09/13,pork,5
04/07/14,swine,2
30/05/12,meal,42
13/07/12,catfish,1
26/08/12,chorizo,1
20/03/12,lunch,61
24/07/14,cream,112
09/06/12,cola,3
02/09/12,liver,5
27/05/13,beer,62
23/10/12,dinner,56
13/10/12,pasta,8
29/08/13,food,336
02/01/12,gatorade,3
09/08/13,sugar,23
05/11/12,buttermilk,2
02/04/12,poulet,2
28/11/13,dinner,109
31/03/12,yogurt,4
07/09/13,nestle,2
09/08/14,rib,1
29/07/13,barley,2
27/10/12,corn,4
07/11/12,pig,7
11/02/13,flour,1
11/10/11,butter,24
02/06/14,sheep,3
21/06/12,corn,7
08/07/14,salmon,2
14/12/13,herring,1
25/06/13,coca,9
10/09/12,meal,33
03/04/14,syrup,4
04/11/13,meals,4
26/07/13,milk,20
02/06/12,beef,21
19/08/14,maize,1
25/12/12,rib,3
21/05/13,beef,11
24/01/13,meals,14
20/01/13,salt,7
23/08/13,cheddar,4
29/05/13,romano,1
04/11/12,cheddar,3
04/02/13,pasta,7
30/11/12,chorizo,1
15/10/11,oyster,1
15/04/14,scotch,1
13/02/12,salami,1
02/02/12,chicken,30
23/02/13,food,231
27/05/13,yogurt,1
17/07/14,bread,18
18/09/13,pork,9
22/05/13,beef,21
23/09/12,food,263
18/08/12,lunch,53
28/07/12,carp,1
08/07/14,cheshire,1
30/08/13,gatorade,7
17/02/13,cow,5
07/04/12,potato,2
18/04/12,beer,36
30/03/12,chocolate,35
19/05/12,salami,1
21/01/13,chicken,16
12/07/13,lamb,1
23/03/13,barley,1
25/11/11,scotch,1
03/12/13,pig,2
10/11/12,pork,3
06/08/13,swine,1
30/06/14,coffee,59
18/01/13,wheat,4
16/04/14,bread,16
21/11/13,flour,2
01/04/13,yogurt,1
28/03/12,beer,62
27/03/14,salmon,3
17/02/12,noodles,4
05/10/12,pasta,2
19/09/12,syrup,4
25/02/12,feta,1
11/12/13,pig,4
11/03/12,biofuel,1
18/07/12,cola,12
27/12/13,bran,5
17/03/12,butter,9
28/09/14,rice,13
26/05/12,mozzarella,1
25/10/12,beef,15
21/11/12,gluten,24
16/03/12,flour,2
18/07/14,oyster,2
24/08/12,poulet,1
26/05/14,liver,4
16/03/13,goat,1
27/04/14,potato,3
08/11/13,buttermilk,1
19/05/14,meal,24
03/08/14,tea,20
14/07/12,meal,43
04/08/12,breakfast,23
31/05/12,cheddar,3
18/11/12,meal,21
17/05/13,chocolate,30
22/11/13,barley,2
13/08/12,cattle,1
26/10/11,salt,5
05/04/12,pig,6
11/09/14,meals,7
24/05/12,catfish,1
18/10/13,oxen,3
19/10/11,salmon,3
26/03/12,lunch,64
24/10/12,salmon,3
31/03/14,meal,14
22/05/12,butter,12
06/06/12,bacon,16
19/04/13,breakfast,22
24/05/13,goat,5
22/11/13,goat,4
13/05/14,pasta,8
25/05/14,syrup,1
27/04/12,chicken,56
31/10/12,sardine,1
27/03/13,poultry,1
14/04/13,coffee,41
05/06/14,nestle,1
05/11/12,milk,26
17/06/13,wheat,3
09/03/13,salmon,2
11/07/13,yogurt,2
22/02/14,herring,1
01/01/13,dinner,19
26/11/12,syrup,5
18/08/12,syrup,2
06/03/14,gatorade,2
17/10/13,steak,4
24/08/14,chocolate,21
07/08/14,rice,9
11/04/14,cola,5
03/09/14,starch,1
24/01/12,steak,7
10/07/14,sugar,16
20/09/12,seafood,2
26/03/12,chocolate,49
30/07/14,nestle,4
11/05/14,sugar,22
27/04/14,yogurt,4
16/11/13,beer,52
28/01/12,salmon,2
18/10/12,atta,1
18/02/14,soya,1
22/11/12,meals,8
12/08/14,poulet,1
21/04/14,lunch,37
11/09/14,pasta,6
24/04/13,bread,5
25/09/12,steak,4
18/02/14,wheat,4
24/10/12,chicken,45
09/06/14,poulet,2
21/01/12,meat,16
12/02/12,pasta,4
14/12/12,bread,23
10/09/13,cheddar,2
18/06/14,sheep,4
15/09/13,noodles,1
27/03/13,kidney,2
29/01/13,chocolate,98
14/01/13,sheep,6
26/08/12,lamb,1
26/06/12,milk,26
28/11/13,cream,54
06/02/13,seafood,1
20/04/12,carp,1
04/01/13,prawn,1
17/10/12,cookie,9
02/07/12,cow,8
10/08/12,cookie,17
13/11/13,barley,1
19/09/12,food,266
06/03/12,cola,8
10/03/13,poulet,1
17/12/12,cola,6
04/08/14,poulet,1
24/10/11,rib,3
01/11/11,beef,1
19/09/13,chorizo,1
06/03/14,whisky,2
19/11/11,nestle,2
14/08/13,salt,8
27/02/13,cookie,9
21/03/12,rice,15
24/09/12,cookie,15
06/07/14,oat,1
18/09/13,feta,1
19/03/14,liver,3
30/03/12,coffee,50
13/02/14,syrup,3
23/01/13,chicken,46
19/04/14,chocolate,78
20/01/12,beer,26
31/07/13,ethanol,1
10/05/12,lunch,75
02/09/12,sheep,5
10/01/13,oyster,2
23/11/12,goat,5
22/04/12,noodles,3
26/06/13,meal,30
01/08/12,salmon,3
13/11/13,cheddar,1
29/08/14,pig,8
13/10/12,goat,7
28/09/14,scotch,2
15/05/14,meal,33
04/10/12,meal,20
20/03/12,egg,8
18/02/14,cattle,1
20/03/13,gluten,21
11/05/13,chicken,37
09/03/13,poulet,4
30/04/13,cola,3
31/07/14,syrup,1
28/03/14,tea,31
22/06/12,noodles,3
07/04/12,rice,9
06/04/13,cheshire,1
18/12/13,pork,6
17/07/14,meals,12
23/04/14,pork,4
15/06/12,liver,3
12/04/14,pasta,6
16/08/13,kidney,6
25/09/12,ravioli,1
05/05/13,dinner,10
14/04/13,herring,1
07/01/13,butter,14
22/09/14,barley,2
14/02/14,milk,13
26/06/13,chocolate,48
22/11/11,sheep,5
25/10/13,chocolate,82
16/06/12,breakfast,27
20/11/12,coca,7
25/03/14,barley,1
17/12/13,kine,2
03/03/13,cow,3
22/03/12,nestle,2
06/03/13,kine,1
01/11/11,pork,1
01/08/12,nestle,1
07/12/13,goat,7
04/09/12,fish,21
02/06/14,poultry,2
07/05/13,whisky,1
28/06/14,soja,1
14/03/14,cheddar,5
09/01/12,pork,1
16/09/13,cheddar,8
09/10/12,cola,10
10/02/13,yogurt,3
02/04/12,kidney,2
18/09/14,flour,1
13/04/14,lamb,5
06/09/13,cream,54
06/06/13,meal,30
07/11/13,ethanol,1
13/09/12,nestle,2
27/06/12,pork,7
23/10/13,boeuf,1
04/07/12,kidney,3
17/01/13,meals,6
19/05/12,lunch,36
02/11/12,cream,31
28/10/11,fish,10
16/03/13,coca,2
25/08/13,foods,12
08/03/12,food,183
21/09/13,feta,1
25/05/12,salmon,5
29/03/12,butter,13
21/04/12,poulet,1
05/05/12,liver,1
12/05/14,foods,19
04/05/12,meals,4
14/10/13,foods,12
16/05/13,bread,3
05/10/13,breakfast,46
07/12/13,fish,15
28/08/13,meals,9
04/07/12,lunch,44
08/06/13,breakfast,31
01/06/13,ham,6
19/12/12,salami,1
24/06/13,colby,1
31/12/11,coffee,26
30/05/12,chocolate,60
15/02/13,potato,4
23/04/12,salmon,4
15/11/13,pork,6
02/05/14,dinner,39
26/04/14,egg,8
17/03/12,chicken,24
26/08/13,salami,2
04/03/12,ham,13
14/06/12,salt,6
07/11/12,barley,1
18/08/13,coca,6
18/11/11,foods,6
09/01/13,pork,7
20/12/12,liver,5
18/02/14,butter,9
12/09/14,wheat,3
25/11/13,beef,10
20/08/13,tenderloin,1
03/06/14,gatorade,2
07/10/13,coffee,77
19/11/13,catfish,6
28/12/13,tea,39
30/10/12,steak,2
25/04/14,ethanol,2
25/05/14,gluten,25
04/02/13,rice,38
07/04/12,coffee,44
05/12/12,wheat,3
15/02/13,cookie,9
15/09/12,liver,4
17/05/14,foods,16
08/03/13,noodles,3
09/12/13,parmesan,1
23/05/13,egg,6
02/11/12,dairy,2
22/09/12,beer,109
07/12/12,kidney,3
04/10/12,fish,32
12/10/12,lamb,3
28/07/14,salmon,5
11/05/12,breakfast,25
01/01/13,lunch,9
22/09/13,cookie,16
25/02/13,poulet,3
19/06/12,yogurt,3
29/07/13,potato,3
15/09/13,gluten,10
19/10/13,gluten,17
16/10/12,soja,5
15/05/14,cream,43
02/05/13,catfish,4
08/10/12,pig,7
22/12/12,beer,46
25/08/12,breakfast,4
23/09/12,chorizo,1
12/05/12,steak,6
12/01/12,oyster,1
13/03/14,cream,44
22/06/13,cheddar,1
02/04/14,rib,2
28/04/12,tea,49
20/12/13,cream,22
27/06/14,rib,1
14/11/12,liver,5
30/09/14,pork,5
06/05/12,gatorade,1
07/04/13,seafood,1
28/04/12,oxen,1
26/05/14,fish,27
11/06/14,bread,12
14/01/13,salt,11
01/07/14,coffee,54
11/04/13,syrup,2
10/09/12,dairy,7
21/04/14,syrup,2
01/08/14,bread,78
05/05/14,barley,2
04/06/12,barley,1
28/11/11,steak,5
13/10/11,coca,1
16/08/13,pork,15
29/03/12,nestle,3
29/08/14,foods,7
12/04/14,mozzarella,2
11/12/12,egg,9
02/09/14,chicken,27
19/10/13,carp,1
20/11/11,beef,3
03/06/13,beef,17
24/10/11,coca,3
23/03/12,potato,2
14/10/13,tater,1
05/06/12,soya,1
19/09/12,salt,6
22/05/12,salt,15
14/09/14,cream,17
28/03/14,yogurt,6
12/02/13,syrup,8
15/11/13,whisky,2
14/01/12,foods,3
23/02/12,milk,7
03/07/14,cream,57
17/09/13,catfish,2
03/11/13,nestle,1
26/07/14,meat,21
16/12/12,salmon,4
11/04/14,gluten,39
15/05/14,chicken,33
07/11/12,yogurt,6
16/02/12,cattle,2
24/02/13,coca,5
06/06/14,seafood,2
31/05/14,oxen,1
09/07/12,beef,20
14/06/14,corn,4
10/05/12,chicken,37
15/03/12,gluten,8
02/04/14,whisky,3
08/06/13,ham,7
16/03/14,quark,1
11/11/13,sugar,21
04/06/13,mozzarella,1
17/10/13,ravioli,1
10/06/12,bran,2
21/01/13,foods,4
06/10/13,feta,1
23/10/11,steak,4
20/01/12,cow,8
27/02/14,pimento,1
28/11/13,dairy,2
29/04/13,barley,1
01/11/11,lunch,15
16/04/12,catfish,1
02/06/14,beer,54
17/07/13,parmesan,1
25/02/12,meals,5
25/06/12,sugar,20
10/10/13,noodles,7
18/07/14,pork,6
22/05/14,chocolate,36
13/01/12,bread,15
18/06/14,flour,1
22/10/12,foods,8
29/03/13,cow,9
11/04/12,coffee,66
03/03/12,coca,3
18/04/14,tea,69
21/05/13,steak,3
02/04/14,mozzarella,1
19/08/13,coca,3
05/05/12,dairy,4
26/03/13,coca,10
17/07/13,kidney,4
20/07/14,kidney,1
11/08/12,breakfast,33
19/04/12,pork,4
30/05/13,sheep,4
27/07/14,nestle,5
11/03/12,rib,4
03/06/12,noodles,2
17/08/13,yogurt,6
06/07/12,liver,3
08/02/13,cheddar,1
12/04/14,goat,10
09/09/14,foods,12
02/10/13,whisky,1
29/09/12,sheep,1
05/08/13,bran,1
01/10/11,oyster,1
01/03/13,liver,3
23/12/12,poulet,7
27/10/13,tea,38
06/03/14,ricotta,1
01/08/14,brisket,1
25/09/12,rib,2
26/09/14,coffee,84
26/02/12,cola,8
02/04/12,gatorade,3
28/03/14,salami,1
18/07/13,scotch,3
13/06/14,noodles,1
24/02/13,potato,4
31/12/13,yogurt,2
12/10/13,barley,2
18/10/13,pig,7
06/01/12,noodles,6
18/03/14,cream,33
27/02/13,wheat,2
26/03/14,sheep,7
10/10/11,salmon,1
30/09/13,lamb,2
27/01/13,farina,1
04/07/12,salami,2
28/11/11,rib,2
03/07/14,seafood,5
31/08/14,pork,1
27/11/11,bacon,12
24/10/13,cheddar,1
22/12/13,poulet,6
24/06/13,breakfast,27
24/12/13,salt,4
02/02/13,oxen,1
01/10/14,chicken,11
19/11/12,scotch,2
21/04/13,goat,7
09/03/14,maize,2
01/04/12,ham,12
19/10/11,milk,9
19/07/13,corn,5
18/12/12,cream,23
11/05/13,coffee,53
31/07/13,liver,2
18/08/13,cow,3
20/07/13,poulet,4
10/04/14,meal,49
01/09/14,milk,24
26/01/12,meal,18
27/06/14,seafood,6
01/04/14,kidney,3
25/01/13,bread,22
24/02/14,meal,22
16/12/12,food,196
18/08/13,cattle,2
01/08/13,food,270
15/12/12,nestle,2
02/04/14,goat,9
03/09/13,whisky,1
29/08/14,wheat,7
02/03/13,steak,12
09/09/13,meal,26
31/12/13,quark,1
02/11/12,tea,46
12/11/11,foods,6
19/05/13,gluten,15
22/02/13,mozzarella,1
02/10/13,meal,14
17/10/13,beef,25
07/08/14,spud,1
11/05/12,wheat,1
10/10/13,gatorade,1
29/04/14,pig,4
31/05/14,breakfast,23
22/11/13,rice,15
23/09/13,milk,17
29/09/11,cow,3
30/07/12,bran,1
07/12/13,food,247
28/10/13,butter,5
09/02/12,wheat,4
28/12/13,wheat,3
14/05/14,butter,5
28/09/14,bacon,30
22/03/12,cow,10
07/12/13,wheat,3
28/07/12,potato,4
23/02/12,cookie,4
18/03/13,foods,13
22/12/13,sheep,12
21/10/11,chicken,16
23/05/12,breakfast,30
24/11/11,dinner,102
15/02/12,sheep,8
09/09/12,starch,1
16/04/14,dairy,2
17/01/12,cola,4
06/02/13,liver,5
09/08/14,catfish,1
08/04/14,syrup,2
19/01/12,foods,11
15/10/13,chicken,51
21/04/12,cola,6
05/03/13,foods,10
25/07/12,beef,21
30/09/14,ricotta,1
09/08/12,cheddar,3
14/07/13,sheep,4
05/09/13,cream,26
06/03/12,pasta,8
24/04/13,meal,7
21/09/13,lunch,70
12/02/13,breakfast,38
21/01/13,beef,6
02/09/12,pig,6
05/08/14,dinner,34
21/07/14,potato,10
22/08/12,bread,13
20/12/13,beef,11
31/07/14,lamb,1
11/02/14,breakfast,32
06/10/12,pasta,2
08/12/12,rice,7
16/08/14,rib,3
02/05/14,beef,16
24/12/12,gluten,10
27/10/12,dinner,28
11/10/11,bread,12
26/01/12,ethanol,1
11/11/11,cattle,1
28/02/14,tater,1
10/08/14,ricotta,2
28/09/12,syrup,3
06/04/14,beef,12
29/09/14,rib,5
06/12/12,soya,1
12/10/13,ricotta,1
21/11/13,poulet,1
25/07/13,nestle,1
06/12/13,chocolate,63
09/12/13,bread,17
18/09/14,foods,8
06/09/12,meat,15
07/08/14,kidney,7
11/10/13,coca,5
11/03/13,swine,1
02/12/13,kidney,2
14/11/11,sugar,16
08/01/13,noodles,7
09/09/12,pork,8
22/01/13,rib,1
07/04/12,ham,11
13/10/12,rib,1
29/05/13,meal,23
18/11/12,dairy,2
30/01/12,barley,1
03/05/12,swine,2
05/12/12,food,238
24/06/12,oxen,1
27/06/14,yogurt,4
20/09/14,pig,12
27/02/12,lamb,1
29/01/12,salmon,1
01/06/14,cookie,19
16/10/11,cola,2
03/10/12,chese,1
13/08/13,cookie,8
13/06/12,romano,1
03/06/13,meat,20
25/05/12,ethanol,1
02/02/13,dairy,1
08/11/13,bacon,21
29/08/13,rib,4
15/02/12,farina,1
12/07/12,dairy,1
28/05/13,whisky,2
09/10/13,meal,20
02/04/12,chocolate,65
15/08/12,meal,31
13/03/13,kine,1
23/05/12,tater,1
01/02/12,spud,1
21/08/13,kidney,5
14/03/12,salt,5
23/02/14,cream,39
15/09/13,coffee,75
26/12/11,tea,1
17/12/13,rice,13
09/03/13,wheat,2
26/02/13,food,301
30/01/12,cheddar,3
09/12/12,cookie,7
17/11/13,bran,1
30/10/11,dinner,33
26/06/13,bread,19
13/09/14,ham,9
22/11/13,food,291
19/05/12,bread,22
02/12/13,fish,13
13/11/12,rice,9
01/03/13,chocolate,54
06/05/14,ethanol,1
04/07/14,rib,1
23/12/13,salami,1
29/03/12,goat,5
23/05/12,salt,8
06/12/12,cow,2
23/11/11,wheat,1
30/10/12,pig,2
28/05/12,steak,6
16/12/12,maize,1
24/08/13,parmesan,1
08/03/12,atta,1
14/04/12,syrup,7
19/02/13,chocolate,58
19/06/13,foods,8
29/03/12,barley,1
29/12/13,ethanol,1
16/07/13,chocolate,57
17/03/14,lamb,11
12/06/14,wheat,2
16/06/14,swine,1
07/11/12,breakfast,23
07/10/12,meals,3
18/04/12,seafood,3
29/11/13,breakfast,27
22/07/14,yogurt,3
07/05/14,corn,9
23/05/14,noodles,4
27/07/12,wheat,4
24/10/13,meat,14
25/08/13,sheep,9
21/07/12,noodles,4
24/11/12,bread,26
12/03/12,cheddar,1
08/02/12,meat,11
12/09/14,milk,15
12/08/14,wheat,3
25/12/12,whisky,3
16/11/11,steak,2
19/06/13,flour,1
19/02/12,flour,1
12/08/14,lunch,46
20/03/12,breakfast,21
01/03/14,scotch,1
05/06/14,feta,1
06/04/12,kidney,4
26/10/11,food,131
21/09/13,coca,4
24/03/14,pig,5
06/04/12,bacon,12
15/03/14,kefir,1
03/07/12,bran,1
14/02/13,foods,13
08/05/14,cola,12
07/06/14,cream,36
19/04/14,sugar,27
07/06/12,gluten,25
05/01/13,whisky,3
29/05/13,fish,28
31/07/14,beer,60
20/02/12,coca,2
30/05/14,catfish,3
07/07/12,pork,3
18/08/13,breakfast,19
01/02/13,volaille,1
10/02/14,cow,4
23/07/13,milk,21
10/05/13,food,199
04/06/12,meal,23
11/04/14,pork,2
26/09/14,cheddar,1
23/01/12,pork,4
05/01/13,lamb,2
02/05/12,potato,2
28/08/13,egg,9
24/02/12,maize,1
09/11/12,pork,5
10/12/13,soya,1
07/04/14,soja,1
28/09/11,meals,10
25/07/13,bread,18
17/09/12,cookie,12
21/02/13,starch,1
01/12/13,bacon,14
06/04/14,bread,27
31/12/13,oat,2
11/10/12,gluten,16
24/06/12,chocolate,39
20/04/12,noodles,2
08/02/13,tea,37
29/10/11,dinner,31
24/09/12,seafood,2
20/12/13,breakfast,20
29/05/14,milk,26
05/08/14,bread,8
26/01/12,tea,35
20/06/12,dinner,48
15/02/12,bacon,10
17/09/13,salt,12
16/11/12,lunch,103
05/06/13,tea,44
03/01/13,food,268
20/04/13,gatorade,1
19/07/12,foods,4
16/07/13,ham,15
23/02/13,chese,1
25/02/14,milk,23
16/09/12,herring,1
14/01/12,ricotta,1
23/05/13,salmon,5
22/01/12,sugar,25
17/05/12,ravioli,1
30/12/11,sheep,4
01/06/12,cola,8
02/04/14,breakfast,28
12/08/12,wheat,4
20/09/12,pasta,8
05/11/13,chocolate,71
02/05/12,cow,7
09/08/12,nestle,1
06/08/14,syrup,1
11/08/13,seafood,2
22/06/13,cheshire,1
24/04/14,sheep,3
21/06/13,beef,16
12/04/13,flour,1
20/10/13,gluten,17
07/05/12,cheddar,2
17/10/13,tea,67
01/12/12,salmon,1
22/07/13,chocolate,56
04/08/13,barley,1
26/02/12,egg,3
13/02/14,chocolate,133
01/08/13,chocolate,69
21/10/12,whisky,1
27/12/13,seafood,3
15/12/13,foods,4
26/04/12,pimento,1
17/09/14,catfish,1
17/10/12,chicken,45
16/11/12,kidney,2
09/05/12,pasta,10
24/02/14,catfish,2
29/10/13,kidney,2
04/08/13,goat,3
22/07/14,steak,7
10/12/13,chicken,33
31/05/12,meal,37
19/11/13,cheddar,3
03/10/13,potato,4
09/10/13,breakfast,25
19/05/12,pork,3
05/03/12,chocolate,39
17/05/12,barley,1
18/10/13,atta,1
19/08/13,oat,2
08/11/12,starch,1
23/12/13,barley,2
17/07/13,soya,1
19/11/11,pig,5
17/09/12,lunch,79
03/05/12,yogurt,6
09/06/13,cookie,7
04/03/14,rib,4
03/10/12,chocolate,59
07/10/13,beer,31
29/03/13,lamb,8
22/02/13,nestle,2
09/01/12,noodles,4
26/10/11,salmon,2
07/09/13,pasta,13
22/10/13,salt,15
21/07/14,dairy,2
23/09/14,lamb,4
23/04/12,wheat,7
09/02/14,chicken,45
22/06/12,bacon,33
14/08/12,wheat,2
28/04/14,quark,2
12/11/11,pork,2
28/09/12,lunch,85
18/09/12,cookie,11
30/01/12,rice,6
07/11/13,rice,10
31/08/13,meal,27
20/01/13,sheep,7
23/12/13,cola,8
19/10/12,coffee,62
14/10/12,bread,18
13/02/12,breakfast,36
25/10/13,gluten,17
17/08/12,pork,1
13/03/12,poulet,1
24/07/12,rib,1
27/07/13,potato,4
05/06/12,sheep,2
19/10/13,sheep,3
20/10/12,noodles,3
20/09/13,mozzarella,1
06/02/14,beer,33
20/08/14,cheddar,1
22/11/13,bread,17
30/12/13,pasta,10
20/10/11,whisky,1
22/05/12,sugar,26
07/02/13,feta,1
18/06/12,seafood,2
01/12/12,oyster,1
19/06/12,bacon,16
21/12/13,romano,1
11/10/12,noodles,3
24/03/12,salmon,3
19/08/13,pasta,13
02/11/12,wheat,2
06/12/12,beer,64
09/05/14,wheat,6
03/03/12,chorizo,1
03/08/12,noodles,6
07/10/12,cream,31
10/03/14,coffee,70
22/03/13,steak,2
22/05/13,chicken,61
30/03/13,cream,33
17/06/14,poulet,1
27/12/13,coca,2
25/07/13,atta,1
20/11/13,chicken,27
29/03/12,oyster,2
01/01/12,food,114
31/05/13,coffee,41
22/11/12,goat,6
19/10/13,colby,1
05/04/14,pork,2
23/03/13,bread,21
06/06/13,food,310
22/07/14,pasta,8
17/06/13,lunch,45
15/11/13,butter,5
19/05/12,ethanol,1
02/07/12,foods,8
29/07/14,tea,37
03/12/12,salmon,3
15/10/13,foods,16
16/08/14,rice,10
23/03/13,breakfast,28
03/04/12,meals,9
18/09/13,wheat,4
20/06/13,tater,1
30/08/14,noodles,1
08/06/14,cream,48
09/05/14,seafood,3
01/07/12,cheshire,2
23/08/12,meat,10
19/05/12,whisky,4
10/04/12,atta,3
22/08/13,beer,51
04/11/13,cow,7
29/07/13,salami,1
20/08/12,cow,7
27/09/13,egg,6
17/10/13,bacon,28
16/02/12,chorizo,1
11/02/14,coffee,68
07/11/12,pork,11
01/01/13,noodles,4
08/07/14,sheep,5
06/05/13,poulet,6
16/05/12,coffee,42
26/10/11,butter,10
05/04/14,cookie,6
06/12/13,sheep,1
09/08/13,yogurt,4
04/11/12,noodles,4
05/12/12,corn,5
24/10/11,lunch,48
20/04/13,potato,1
23/10/13,corn,3
07/07/12,gatorade,1
23/02/12,potato,6
29/09/12,steak,12
02/11/13,parmesan,1
13/03/13,boeuf,1
01/07/13,potato,2
18/12/13,meal,13
26/05/14,coca,2
19/12/13,salt,10
03/02/12,salmon,2
15/02/13,coca,8
26/11/11,goat,1
24/11/13,dinner,46
19/11/13,cola,9
29/11/13,yogurt,3
23/02/12,fish,11
30/09/14,milk,24
12/11/12,volaille,1
19/12/13,eggnog,2
08/06/12,kidney,5
02/02/12,cookie,4
25/10/11,coca,2
15/12/13,lamb,14
15/11/11,salt,10
12/03/13,brisket,1
17/08/14,cookie,5
15/03/13,oyster,1
08/03/13,atta,1
27/10/11,sheep,5
07/08/12,liver,4
04/01/12,scotch,2
31/10/12,milk,27
21/08/14,nestle,2
22/10/13,wheat,2
25/08/14,corn,12
08/06/14,noodles,4
17/10/13,scotch,1
17/06/12,milk,8
14/08/14,gatorade,3
09/09/12,bread,23
17/04/14,seafood,6
11/10/12,poulet,1
08/06/14,carp,1
25/02/13,rib,2
20/05/13,foods,12
16/06/14,wheat,10
22/08/12,meat,16
22/05/12,beer,39
30/08/13,mozzarella,1
06/10/13,kidney,2
11/05/13,chocolate,37
24/11/13,chicken,22
25/01/12,corn,6
16/06/14,kidney,3
04/07/13,meals,7
15/08/13,sugar,20
09/08/14,cola,4
21/09/13,nestle,1
14/04/12,salmon,1
20/02/13,cattle,1
29/10/11,rib,1
22/01/13,goat,3
19/04/14,bacon,22
04/09/14,lunch,72
05/04/12,fish,22
22/06/13,nestle,1
19/04/14,kidney,1
28/10/11,meals,5
24/07/14,sugar,21
08/05/13,meal,20
21/02/12,beef,12
19/11/12,egg,10
08/08/13,cola,10
25/05/13,butter,6
16/03/14,cream,48
02/04/14,pork,7
01/04/13,rice,4
19/04/14,cola,2
14/09/12,gatorade,2
29/11/13,coffee,63
07/05/13,butter,14
05/10/13,pork,7
13/10/12,pig,7
10/07/13,beer,49
03/02/12,oyster,2
31/10/13,egg,12
16/10/11,pork,4
08/09/12,oyster,3
12/09/13,meal,20
06/07/14,noodles,1
18/12/12,corn,6
26/10/11,oxen,1
23/02/14,salt,12
28/09/12,cattle,1
20/08/13,food,381
08/12/12,pig,7
27/04/12,meals,7
12/08/14,barley,3
14/01/12,meal,22
27/10/12,tea,26
