date,food,count
25/09/14,pasta,321
20/12/12,ricotta,4
02/11/12,seafood,76
19/09/14,soya,18
09/06/13,chorizo,34
07/08/14,meal,424
12/03/13,lamb,85
27/12/12,parmesan,1
07/07/14,kefir,2
30/06/12,butter,100
10/10/12,soybeans,2
08/05/14,pastrami,5
13/04/12,kine,6
24/02/14,maize,4
22/02/13,goat,127
08/09/12,gluten,26
16/10/11,corn,183
25/08/14,dairy,54
09/07/13,milk,715
07/07/13,butter,333
31/12/13,feta,11
03/02/12,egg,324
04/04/12,ricotta,4
26/01/13,pork,231
28/07/13,veal,8
03/08/14,chocolate,1664
04/06/13,pimento,2
31/01/12,cheddar,37
21/08/14,bread,491
05/04/14,herring,4
12/02/13,beef,527
23/04/14,oat,23
19/07/12,lamb,103
28/10/11,chocolate,1259
18/07/14,gatorade,63
10/08/14,swine,20
08/09/13,starch,2
07/04/12,noodles,194
20/02/14,sardine,2
02/01/13,ham,598
09/09/14,parmesan,5
21/09/14,food,4683
19/09/13,sugar,471
21/04/12,buttermilk,4
29/03/13,potato,267
06/12/12,pimento,2
02/01/12,meal,403
09/08/12,salami,74
01/05/14,gluten,75
24/05/13,starch,2
19/06/13,pimento,2
16/05/14,parmesan,12
02/06/12,fish,829
08/09/14,bacon,531
22/09/13,volaille,1
31/05/13,soya,16
26/05/12,wheat,56
11/02/14,cheshire,32
11/05/13,cream,1346
05/08/12,parmesan,7
19/07/13,ricotta,5
01/04/14,cola,830
20/07/12,yogurt,172
16/02/14,quark,7
17/02/13,seafood,102
18/10/13,bread,484
01/03/12,barley,39
07/11/12,bread,603
04/11/12,romano,37
18/04/12,soya,8
06/04/13,fish,728
08/10/13,cream,1110
07/06/12,pastrami,5
30/09/14,coffee,2001
02/08/12,rice,452
28/08/14,herring,10
11/09/13,gatorade,89
15/04/13,feta,3
04/02/13,brisket,4
23/07/12,buttermilk,3
30/05/13,dinner,1819
01/01/13,kine,4
23/11/13,provolone,1
17/04/14,noodles,142
08/12/12,barley,65
12/04/14,breakfast,1436
18/11/11,yogurt,75
05/09/14,swine,13
18/09/14,seafood,62
20/05/14,butter,252
13/11/12,corn,212
26/07/14,goat,427
10/03/13,bread,577
05/07/14,ravioli,12
14/08/13,pork,223
01/01/14,provolone,1
08/12/12,goat,97
02/12/12,syrup,130
20/08/13,syrup,96
17/05/13,romano,27
16/05/14,feta,12
23/02/13,whisky,153
16/10/13,kine,18
04/08/14,buttermilk,27
29/04/13,pasta,316
11/06/12,veal,3
11/11/13,nestle,51
13/05/13,breakfast,1270
15/08/12,sugar,531
29/07/13,cola,654
17/02/13,gluten,44
19/03/13,pimento,3
27/03/13,chocolate,3248
08/03/14,kefir,2
24/08/12,carp,16
19/11/13,biofuel,1
03/07/12,edam,1
13/09/14,chorizo,29
21/03/13,roquefort,1
15/05/14,scotch,43
30/03/13,spud,9
21/02/12,pig,221
22/03/14,salmon,89
19/01/13,cheshire,4
24/03/14,atta,39
01/07/13,brisket,5
04/06/13,carp,25
07/03/12,salami,17
25/08/12,meals,43
22/04/14,salt,235
19/07/12,herring,7
31/12/11,scotch,35
26/01/12,dinner,1671
10/05/12,milk,571
07/11/12,ravioli,12
21/11/13,lunch,1800
28/01/13,biofuel,2
20/11/13,pasta,372
03/06/14,quark,2
07/06/13,sheep,147
18/09/14,ricotta,7
09/09/13,kidney,51
30/04/12,cheshire,43
27/07/14,dairy,58
12/03/12,catfish,17
05/02/13,coffee,1702
11/12/12,tea,1463
21/08/13,spud,9
28/07/13,milk,558
23/01/13,corn,152
30/10/13,chocolate,2452
07/05/14,sirloin,2
28/10/11,cheddar,32
05/11/13,veal,2
23/01/13,ethanol,2
31/05/14,dinner,1442
26/12/11,poultry,2
11/02/13,meal,552
19/10/11,butter,237
14/10/12,salmon,76
10/11/11,flour,11
24/11/13,chese,1
16/05/12,catfish,11
10/05/14,potato,212
12/03/12,salmon,81
05/05/12,cola,493
21/10/12,spud,14
28/03/14,sugar,479
18/09/13,colby,22
23/03/12,beer,1132
24/04/13,dinner,603
30/09/13,edam,4
17/07/12,milk,673
27/03/13,egg,874
06/08/13,kidney,64
20/05/14,sugar,347
05/07/13,dinner,1558
10/06/12,swine,11
06/12/13,soya,11
13/05/14,oyster,23
19/06/12,fish,925
17/05/14,beer,1473
26/02/14,soybeans,4
18/10/11,rice,6
10/02/14,cola,556
25/01/12,poulet,8
16/08/12,sugar,624
09/11/12,colby,15
07/01/13,sugarcane,5
30/10/13,cattle,17
21/06/12,wheat,67
28/02/12,tenderloin,2
20/07/14,seafood,91
02/10/13,dinner,1791
04/07/14,pork,155
16/12/12,bread,597
13/04/14,seafood,95
14/01/13,cookie,340
28/10/11,chese,5
20/02/14,spud,10
10/03/14,catfish,66
02/01/13,lamb,44
01/08/12,maize,5
22/05/14,yogurt,146
17/07/13,lamb,118
12/12/13,coca,265
26/04/14,barley,46
18/04/14,starch,5
04/07/13,dinner,1557
30/01/13,pig,292
12/10/13,coca,288
02/08/12,starch,6
01/11/13,cow,187
28/09/14,cheshire,32
29/11/11,fish,189
27/12/12,meal,157
03/05/14,romano,43
12/07/12,cow,294
29/09/12,tea,1217
12/08/13,poultry,7
28/06/13,oxen,2
28/09/14,cola,439
26/09/14,sheep,130
06/01/13,gluten,26
22/10/11,bread,243
20/04/14,oat,21
08/09/12,sirloin,9
19/09/12,rib,82
01/01/14,potato,67
20/03/14,parmesan,10
21/11/12,edam,5
19/09/14,cookie,324
02/08/14,salami,9
12/08/12,kine,3
04/06/14,cream,2342
11/09/14,cola,552
17/02/13,butter,296
13/04/14,salmon,84
20/09/12,tenderloin,1
13/08/13,cream,1487
31/10/13,beef,340
03/05/12,bran,26
09/07/13,pasta,508
17/06/13,cheddar,32
14/09/12,flour,18
09/05/14,meal,386
25/11/12,yogurt,99
11/08/12,pasta,267
04/04/14,sugar,485
12/04/13,cheddar,13
30/01/12,pasta,235
28/07/12,coca,212
22/10/12,roquefort,1
10/05/12,food,4504
29/01/12,beer,793
07/08/12,syrup,73
13/12/12,bran,30
05/02/12,chese,1
07/02/14,edam,6
28/10/12,potato,280
06/10/12,colby,23
04/05/14,sheep,130
02/08/13,chese,2
03/06/14,soya,13
12/02/13,oat,13
25/09/14,salami,24
19/06/14,whisky,128
13/03/13,poultry,8
15/08/12,ravioli,15
18/10/13,maize,11
07/01/12,cow,169
10/02/12,sirloin,6
26/09/13,eggnog,3
05/06/12,atta,47
30/05/12,pork,227
20/07/14,meals,201
04/05/12,salt,210
31/05/14,cream,1392
17/07/12,soybeans,1
18/06/14,quark,1
08/08/12,prawn,14
25/04/12,dinner,1996
23/02/14,spud,9
21/10/11,rice,250
22/04/12,breakfast,1688
29/08/12,tenderloin,3
08/03/13,oyster,39
30/04/14,feta,17
28/04/12,barley,44
18/10/13,noodles,143
11/09/12,cheshire,16
05/08/13,farina,9
05/10/12,romano,33
22/01/13,meals,73
06/03/14,flour,33
15/11/13,fish,627
29/02/12,lamb,78
31/05/13,soybeans,2
12/03/13,veal,4
01/09/12,food,4783
01/06/14,meat,244
18/09/12,swine,13
11/07/13,quark,6
24/04/14,soya,9
29/01/13,gluten,37
15/06/13,corn,198
12/03/14,fish,855
06/09/13,starch,5
02/03/14,eggnog,2
14/03/12,ravioli,10
22/02/13,potatos,1
20/10/12,buttermilk,5
11/03/14,chicken,1155
28/08/14,scotch,44
29/08/13,edam,4
02/10/13,lamb,66
19/03/14,food,6219
13/03/14,breakfast,1163
15/08/14,beef,396
25/04/14,rice,348
10/09/14,provolone,1
10/12/13,biofuel,3
14/09/14,pastrami,1
27/06/12,salmon,105
29/10/12,parmesan,9
14/08/12,fish,880
29/07/13,cheshire,46
02/10/13,chese,2
20/04/13,farina,23
07/07/13,milk,585
21/02/12,poultry,3
26/03/13,brisket,7
25/02/12,poultry,6
06/03/14,mozzarella,53
10/09/12,tea,1269
24/07/14,foods,340
02/08/13,atta,45
08/08/12,colby,17
26/05/12,rib,60
12/05/12,oat,7
06/09/13,pork,241
04/01/12,bacon,418
04/08/12,bread,476
07/05/14,roquefort,2
09/05/13,dinner,568
23/06/14,sardine,4
01/07/13,kine,10
08/03/14,egg,298
20/08/13,pimento,1
21/02/13,eggnog,3
07/06/13,lunch,1834
01/05/14,soya,10
22/06/12,butter,333
24/07/13,oat,7
21/10/12,buttermilk,6
08/09/12,bread,510
28/04/12,romano,23
10/05/14,pig,229
18/03/14,poultry,10
20/07/12,ethanol,6
18/06/12,egg,311
13/09/12,carp,12
16/01/13,fish,907
20/07/12,flour,30
28/03/12,pasta,289
26/03/13,wheat,82
13/01/13,egg,390
12/03/14,starch,9
15/02/12,ham,410
23/12/12,coca,378
26/03/13,salt,245
10/09/12,farina,9
08/06/12,noodles,193
24/06/13,dairy,87
11/09/13,oyster,42
02/08/14,lunch,859
18/06/12,prawn,9
16/11/12,ham,490
24/03/14,herring,7
02/09/14,food,5266
23/05/14,cola,579
21/12/12,romano,37
10/10/12,potato,208
04/05/13,poulet,81
20/12/13,tater,11
21/08/12,cola,535
20/03/12,pastrami,1
25/01/13,starch,4
27/09/13,yogurt,149
25/05/12,volaille,1
27/11/12,cheshire,22
20/02/13,spud,7
10/03/13,pastrami,3
21/08/12,rice,469
12/09/14,scotch,33
19/11/12,kine,8
17/06/13,lamb,66
28/05/14,whisky,106
15/05/12,chese,2
29/08/13,cola,583
19/02/12,herring,5
08/10/12,flour,23
29/12/13,kidney,43
27/06/14,gatorade,85
30/06/12,romano,2
29/05/14,edam,2
26/09/13,cattle,24
18/08/14,kine,8
17/03/14,coffee,4544
17/02/14,goat,452
07/06/13,cookie,341
06/08/14,lunch,1542
06/08/12,soja,32
25/04/14,swine,14
05/10/12,kidney,78
05/10/13,sardine,6
31/05/14,sheep,128
25/05/13,liver,75
17/08/13,colby,16
29/05/14,soya,13
11/10/12,romano,20
18/07/12,buttermilk,4
28/02/13,salami,33
09/07/12,egg,318
09/06/13,ham,398
24/09/14,tenderloin,2
21/05/14,parmesan,10
17/11/12,maize,5
18/02/12,chicken,1038
24/01/12,colby,11
21/03/14,chorizo,42
25/11/11,eggnog,50
13/02/14,brisket,5
30/04/13,atta,25
03/09/13,boeuf,4
22/07/13,bread,527
13/10/13,spud,17
31/07/13,mozzarella,41
17/08/14,soybeans,1
15/10/12,scotch,45
27/11/12,gluten,42
01/08/13,buttermilk,4
18/11/12,scotch,32
08/11/13,salami,23
23/11/12,cheddar,29
29/11/11,flour,8
29/12/13,meal,424
22/05/12,cookie,350
29/09/11,brisket,7
19/05/14,ricotta,3
14/09/14,pasta,322
25/01/13,cookie,406
07/12/12,goat,81
23/03/12,egg,360
29/07/12,salami,85
02/02/13,beer,1429
27/05/13,carp,29
27/08/12,potato,191
13/09/12,gluten,39
26/01/13,soybeans,1
24/09/12,carp,20
12/08/12,brisket,7
16/02/13,swine,14
08/06/14,pig,276
14/05/13,edam,2
24/10/11,maize,2
28/07/12,whisky,109
29/06/12,corn,256
23/07/13,sardine,5
12/11/11,soja,55
05/03/14,nestle,20
28/03/12,mozzarella,18
30/08/13,bran,29
30/03/13,eggnog,3
15/10/12,soybeans,2
23/06/14,cheshire,26
30/12/11,ravioli,13
03/06/14,yogurt,180
26/01/13,kidney,36
11/09/12,liver,79
16/05/12,ham,470
15/06/12,barley,45
30/12/11,cheshire,17
03/03/13,cream,1322
19/09/12,whisky,107
24/11/13,poultry,2
07/01/12,gluten,23
19/07/12,flour,29
15/02/13,whisky,97
02/02/12,kidney,28
25/11/11,edam,8
27/02/14,atta,58
10/10/11,dairy,24
27/07/14,bread,783
16/01/13,whisky,128
01/06/13,noodles,174
14/03/12,lunch,2053
07/08/12,ham,474
03/04/12,sardine,7
15/02/14,parmesan,10
26/02/14,cookie,498
29/07/13,beef,527
21/03/14,dinner,1706
23/07/13,fish,868
23/06/14,beef,391
14/09/14,kidney,42
24/08/12,nestle,20
05/07/14,food,4893
13/01/12,salt,226
31/12/11,breakfast,995
11/05/13,wheat,63
01/10/12,cream,1190
25/03/13,whisky,96
22/06/12,chocolate,1912
28/02/12,egg,289
10/06/13,beef,361
01/05/13,salami,23
23/04/12,tea,1251
08/10/13,cheshire,52
26/11/11,spud,4
12/12/13,coffee,1555
07/06/13,kine,13
02/11/13,volaille,2
13/08/12,veal,3
03/05/13,prawn,15
23/02/12,syrup,57
23/05/12,salami,29
17/05/13,parmesan,5
24/08/13,meals,156
27/11/11,breakfast,1095
28/07/12,oat,10
16/10/12,gatorade,109
28/07/14,pasta,300
31/03/14,veal,7
02/08/13,rice,407
12/02/12,dairy,38
19/05/12,scotch,26
05/01/13,kidney,43
02/07/14,brisket,5
26/01/12,cheshire,19
24/02/14,barley,52
02/10/12,cola,574
05/07/14,colby,10
01/03/12,maize,5
23/08/14,atta,34
27/05/14,kidney,31
20/08/14,sugar,468
27/06/14,goat,253
11/05/14,yogurt,167
19/03/14,foods,271
30/07/12,soybeans,1
05/11/13,ricotta,8
03/10/12,syrup,81
05/08/13,meat,462
18/07/13,tater,13
28/07/14,fish,765
13/08/12,sardine,2
06/12/13,boeuf,3
07/03/14,butter,316
24/04/14,ravioli,20
28/06/12,food,4873
31/05/12,scotch,36
11/04/14,nestle,19
25/01/12,chocolate,1767
16/03/13,tater,9
18/02/13,flour,26
15/03/12,pastrami,4
22/08/13,chicken,1479
09/08/13,tenderloin,3
26/02/13,sheep,197
28/07/13,lamb,84
09/05/14,pork,157
24/01/12,whisky,97
12/01/12,ravioli,15
27/02/12,oat,10
04/11/13,soybeans,2
16/12/13,mozzarella,37
03/09/12,salt,204
23/04/12,sugar,534
07/04/12,meals,94
10/11/11,cattle,9
11/01/13,bread,539
03/08/13,fish,766
26/06/14,salt,257
26/09/12,fish,773
21/02/12,noodles,205
06/02/13,salami,56
19/06/12,farina,3
22/04/12,pig,189
18/11/11,prawn,8
18/06/12,ethanol,5
17/03/12,noodles,161
17/05/13,beef,232
05/06/14,beer,1980
30/11/12,ham,509
29/04/13,chorizo,31
25/09/14,syrup,59
07/04/12,romano,23
21/07/12,biofuel,4
04/02/12,foods,187
10/03/12,bacon,487
06/02/13,starch,4
13/03/13,cream,1358
16/12/12,fish,753
03/10/12,seafood,66
01/07/14,barley,63
13/01/13,bran,29
01/11/13,cookie,278
23/11/11,fish,515
08/05/12,cheddar,28
16/01/13,goat,106
28/11/12,tea,1456
19/09/12,gluten,40
08/07/13,chicken,1273
11/08/14,rib,54
30/09/14,bran,22
03/07/13,milk,639
30/10/12,butter,341
25/11/13,pork,162
25/03/14,pork,161
19/06/12,flour,16
03/04/12,ricotta,1
08/12/12,coffee,1598
18/12/12,potato,295
26/07/13,catfish,199
24/03/13,kine,9
18/06/14,rice,366
28/03/14,pork,161
04/06/14,poultry,6
12/09/12,maize,13
10/08/12,kidney,161
13/04/12,lamb,74
17/07/12,cheshire,34
03/05/14,gatorade,73
08/09/13,chicken,1439
29/01/13,mozzarella,21
23/06/14,carp,16
01/10/11,kidney,5
29/08/14,sardine,13
18/11/13,carp,14
05/05/14,maize,10
08/06/14,seafood,92
07/05/13,breakfast,1333
27/03/12,pasta,216
28/06/14,meal,379
15/02/14,liver,72
01/03/12,goat,72
17/09/12,sardine,4
01/09/12,chocolate,2043
03/08/13,potato,191
16/07/14,sugar,196
25/12/12,spud,16
20/11/13,rib,39
15/09/13,barley,45
15/04/12,atta,64
24/08/14,pig,285
28/09/11,salami,17
09/08/13,milk,668
05/01/13,bran,28
31/01/13,catfish,308
07/02/13,liver,97
27/07/12,tenderloin,2
11/08/14,coffee,1347
16/04/12,bran,46
15/11/12,edam,2
02/06/13,bran,21
22/07/12,fish,1014
09/08/13,sugarcane,3
24/08/12,spud,8
22/02/12,maize,6
30/07/14,yogurt,153
10/05/14,starch,1
02/06/12,scotch,39
08/04/12,whisky,85
17/03/13,volaille,1
13/02/14,fish,791
28/04/12,brisket,21
04/09/12,goat,119
16/06/14,poultry,11
05/08/13,scotch,30
20/04/14,scotch,44
03/03/12,ravioli,22
27/06/14,romano,59
18/02/13,brisket,10
04/08/12,pasta,304
11/09/13,oat,12
04/12/12,dairy,39
15/02/12,carp,7
14/11/13,flour,28
29/06/12,brisket,5
28/09/12,oxen,2
13/06/12,pasta,345
29/10/11,syrup,41
22/10/13,dairy,46
05/04/14,sirloin,3
30/11/13,noodles,134
08/07/12,liver,90
23/12/12,feta,11
14/09/14,salami,26
15/02/12,cattle,8
03/03/12,milk,489
11/06/12,cream,1182
15/01/12,chorizo,26
20/12/12,syrup,111
16/04/14,soya,15
03/02/12,corn,135
17/02/12,herring,5
12/07/12,tenderloin,1
15/07/13,edam,3
15/08/12,poultry,9
30/05/14,dairy,74
30/01/12,rib,45
25/12/12,ravioli,13
01/08/12,atta,82
09/04/14,mozzarella,73
20/09/14,tenderloin,2
31/03/14,steak,201
17/10/12,salmon,85
13/04/12,oxen,3
07/07/13,cheddar,36
03/04/12,ham,516
21/02/13,cola,681
04/03/12,goat,77
30/04/14,bacon,549
06/01/12,cola,435
29/03/14,corn,154
07/07/12,pig,205
02/07/13,ethanol,4
19/07/12,fish,1003
01/12/12,bacon,651
21/09/12,soja,49
09/10/13,noodles,167
05/03/14,egg,270
21/06/13,scotch,39
07/12/13,nestle,17
26/11/12,salt,253
27/05/12,ham,442
24/09/14,volaille,1
03/05/13,ethanol,3
06/04/13,ham,347
18/07/12,dairy,101
20/08/14,ravioli,18
12/08/14,roquefort,3
01/12/12,flour,28
19/12/13,chocolate,2674
16/01/13,cow,378
29/12/13,volaille,4
07/01/13,starch,5
27/09/12,gatorade,97
22/03/13,meal,394
11/11/12,chocolate,2443
10/04/12,oyster,20
02/08/14,maize,8
09/04/12,gluten,108
24/02/13,farina,6
11/09/14,beer,946
09/02/13,corn,181
16/03/13,roquefort,1
11/09/12,ethanol,4
21/10/12,noodles,216
06/08/12,boeuf,7
11/05/12,colby,22
19/08/14,coffee,1366
15/02/13,coffee,1219
15/06/12,eggnog,2
11/04/13,lamb,54
30/10/11,buttermilk,5
23/04/12,egg,299
04/06/13,salami,30
08/11/12,ethanol,4
15/03/13,pork,170
11/05/12,brisket,9
25/09/14,soybeans,3
21/01/13,oat,3
19/05/12,herring,4
20/11/13,buttermilk,7
21/04/13,salami,21
16/11/12,cheddar,50
20/12/12,swine,23
31/03/13,meals,146
11/08/14,cheddar,37
24/10/11,bacon,368
14/08/14,food,5250
29/10/11,salt,155
02/04/14,noodles,161
09/08/13,buttermilk,4
21/08/14,cheddar,27
07/03/12,yogurt,114
27/11/13,corn,192
22/04/13,dairy,28
28/08/12,tater,6
01/02/12,milk,467
13/04/14,meat,283
29/03/13,pimento,6
19/09/13,flour,29
29/08/12,potato,189
13/05/13,prawn,13
07/04/12,goat,100
07/08/12,boeuf,1
24/05/12,salmon,74
21/05/14,food,5533
10/03/13,dairy,95
22/09/12,cattle,38
11/04/14,soja,44
05/05/12,roquefort,3
11/09/13,seafood,79
05/08/13,romano,28
16/12/13,wheat,51
22/12/13,nestle,5
28/01/12,liver,118
30/08/13,feta,15
15/04/14,ravioli,11
28/06/12,kefir,1
04/12/13,cream,1021
04/12/12,liver,72
18/04/12,veal,2
26/10/13,breakfast,1605
25/12/13,flour,93
06/09/13,bran,32
17/08/14,boeuf,3
25/07/14,pig,1020
17/08/12,oat,14
18/12/13,tea,1151
15/03/12,syrup,82
17/06/13,poulet,75
07/06/12,soja,36
11/05/13,salami,29
27/03/14,wheat,70
14/11/13,pastrami,8
11/08/12,boeuf,7
26/02/12,barley,41
26/08/14,salmon,109
25/04/14,cookie,399
21/02/13,meat,414
15/04/14,roquefort,1
30/03/13,soya,8
28/09/13,poultry,3
15/11/13,food,5673
09/05/12,sirloin,2
20/03/12,chicken,1123
28/03/12,rib,37
06/06/13,butter,368
14/09/12,salami,51
03/10/12,yogurt,242
15/07/13,brisket,14
13/03/14,cream,1446
10/09/12,edam,4
25/07/14,steak,212
06/11/13,nestle,25
26/05/14,fish,781
24/01/13,steak,248
08/04/12,dairy,54
07/04/14,steak,231
22/02/13,carp,21
10/10/13,parmesan,9
21/04/13,sugar,403
21/06/13,romano,36
31/12/13,poultry,4
08/08/13,beer,1412
12/03/12,food,4334
03/06/12,swine,23
10/03/12,cola,556
17/09/13,ethanol,7
07/10/13,dinner,1763
23/05/12,wheat,64
23/12/12,poulet,53
29/09/13,biofuel,4
13/02/12,oxen,2
02/11/13,kidney,40
02/02/13,oxen,4
21/09/12,sardine,5
25/03/13,flour,32
08/06/14,pimento,1
28/09/13,buttermilk,3
11/03/13,scotch,31
02/07/14,pork,152
26/11/11,bacon,295
18/11/11,steak,175
21/02/12,sardine,6
26/06/14,dinner,1534
25/02/12,sardine,4
06/05/13,sirloin,1
12/06/14,buttermilk,4
21/04/14,atta,50
03/09/13,coffee,2005
07/06/14,bacon,786
25/04/12,cheddar,33
14/10/13,liver,74
06/12/13,cattle,32
25/08/13,salt,238
04/11/12,chese,5
20/05/14,poultry,4
23/02/12,salami,10
10/05/13,cookie,215
06/04/12,pasta,204
06/08/13,lunch,1890
19/01/13,quark,1
11/08/12,oat,8
20/09/14,goat,219
26/05/13,coffee,1170
06/07/13,sugarcane,3
29/07/14,mozzarella,92
26/10/11,cow,136
08/06/13,fish,902
24/02/12,maize,5
11/02/14,beer,1324
14/11/12,cheddar,44
02/11/13,fish,545
06/02/14,cow,175
02/10/13,flour,37
15/09/14,milk,449
24/11/12,oyster,37
15/05/12,salt,110
10/02/13,ethanol,5
17/03/13,syrup,87
05/03/12,soja,37
02/03/14,sugar,441
09/09/14,catfish,111
20/08/14,rib,28
22/03/13,steak,216
05/12/13,colby,19
27/07/13,edam,5
11/02/14,barley,53
12/08/12,cattle,30
13/08/13,steak,272
16/08/14,rice,282
13/10/12,pork,194
01/02/12,boeuf,2
04/09/13,brisket,9
23/07/14,oxen,1
09/11/13,poulet,58
22/09/12,sirloin,6
06/08/14,barley,48
09/10/12,breakfast,1333
01/01/12,milk,276
28/08/14,buttermilk,10
13/05/14,goat,242
16/08/14,gatorade,54
01/09/12,chese,1
17/12/13,seafood,90
15/03/14,prawn,12
03/04/14,starch,7
21/03/14,pasta,261
25/03/14,cattle,37
23/11/11,corn,155
17/06/13,veal,1
01/05/14,veal,6
31/01/12,feta,15
28/03/14,milk,523
05/05/12,coffee,1087
23/09/12,flour,20
18/07/14,barley,60
02/06/13,cheshire,196
31/01/13,gluten,39
10/09/12,cow,247
05/06/14,chicken,1205
26/10/12,herring,5
30/09/13,poulet,43
06/08/12,milk,563
20/03/12,ham,524
03/01/13,chese,3
14/03/12,dinner,1833
28/09/13,oat,13
26/08/13,gatorade,95
05/09/14,barley,37
07/02/14,ricotta,9
03/05/13,soybeans,1
29/11/11,cattle,5
11/01/12,bran,32
18/09/12,pig,260
04/08/14,butter,315
15/02/13,cheddar,61
09/02/12,brisket,2
29/05/13,seafood,90
21/07/14,cattle,21
19/01/13,poulet,5
02/04/14,milk,494
23/08/12,starch,3
19/11/11,pork,116
04/03/14,food,6184
23/10/12,biofuel,5
29/02/12,scotch,19
07/12/13,buttermilk,6
04/05/13,sardine,8
05/01/12,breakfast,965
04/05/12,quark,2
26/12/11,chocolate,242
22/08/12,potatos,1
30/01/12,chese,1
18/03/13,kefir,2
29/09/11,soya,8
05/06/14,egg,416
05/11/12,flour,34
23/05/12,ravioli,20
17/08/13,bread,441
18/06/12,quark,7
27/10/13,nestle,24
01/09/12,herring,4
25/04/12,ravioli,12
05/02/13,poulet,46
11/07/12,kine,11
30/11/12,cheddar,44
10/07/13,ham,485
02/07/13,parmesan,11
02/04/12,salt,194
16/06/14,herring,7
12/08/13,egg,356
08/11/13,breakfast,1497
11/05/14,oat,11
23/03/14,steak,244
25/09/12,cookie,375
12/06/13,colby,21
13/08/13,coffee,1505
17/09/13,lamb,85
24/06/12,pig,333
20/05/14,starch,5
08/02/13,chese,3
28/11/11,breakfast,780
01/05/14,meal,446
29/12/13,colby,15
08/07/13,butter,404
29/06/14,scotch,49
11/05/14,cattle,23
19/06/12,starch,4
22/10/13,lamb,70
21/03/13,sirloin,4
27/02/13,brisket,5
31/03/13,rice,453
29/06/14,corn,178
04/06/14,salami,16
04/07/14,meal,341
19/03/12,chorizo,30
14/06/12,pastrami,1
03/10/13,pasta,367
21/03/12,soja,38
09/05/13,starch,3
06/05/13,food,4775
22/03/12,sugarcane,2
21/02/13,seafood,109
12/10/13,poulet,63
09/06/14,veal,1
20/08/14,coffee,1410
11/04/14,brisket,5
24/07/12,soybeans,3
27/05/12,bran,35
10/09/14,pork,172
18/07/12,quark,1
05/09/14,romano,46
22/03/14,cattle,19
26/05/13,tater,10
10/02/13,beer,1278
23/06/12,meals,80
28/01/12,veal,5
11/09/14,chocolate,1833
10/08/12,soya,21
23/03/12,cattle,13
01/03/14,kine,11
17/05/13,oxen,2
23/12/13,oat,3
27/07/13,farina,16
30/09/12,dairy,55
06/02/12,food,3749
08/01/12,whisky,89
02/05/13,chicken,1143
09/06/14,kidney,38
01/03/12,lamb,111
13/08/14,salt,325
28/03/13,coca,255
04/06/12,mozzarella,11
23/01/13,pig,203
21/07/12,tenderloin,2
15/02/14,oxen,2
06/06/13,chicken,1316
02/05/14,pimento,3
25/12/12,volaille,1
12/03/14,swine,29
03/03/12,sugarcane,2
21/04/12,milk,477
27/10/11,sugarcane,1
19/05/14,whisky,86
18/01/13,fish,841
23/10/11,meat,158
01/04/14,whisky,71
18/09/14,scotch,112
08/03/13,whisky,114
19/11/12,feta,15
05/05/13,cream,403
23/06/13,edam,1
26/03/14,provolone,2
10/09/12,soybeans,2
14/12/13,potato,184
20/07/12,kidney,51
13/11/12,chicken,1472
22/05/13,pastrami,4
20/01/13,meal,462
23/11/13,beef,296
25/04/12,coffee,1329
12/11/13,nestle,49
07/02/12,cream,896
07/07/12,soybeans,1
25/05/12,tea,1109
13/03/14,tea,1107
12/03/14,cookie,615
21/02/14,wheat,45
18/06/14,chorizo,47
22/01/13,dinner,918
29/08/13,veal,3
13/05/14,romano,44
14/09/12,whisky,104
30/03/13,chorizo,33
07/08/13,spud,13
27/12/11,salt,151
24/02/13,sugarcane,1
27/02/14,maize,7
15/03/14,foods,329
03/11/12,lamb,106
21/05/14,sirloin,2
30/08/14,bread,397
04/07/14,chocolate,2201
22/05/13,atta,97
22/02/14,coca,276
13/02/14,wheat,67
31/08/12,sheep,164
28/11/12,cow,255
23/12/13,cow,167
19/07/13,kefir,1
01/11/13,eggnog,26
07/04/14,milk,507
20/02/14,pimento,1
03/03/13,lunch,1400
29/02/12,colby,9
14/02/12,barley,41
02/05/13,barley,53
20/03/12,tea,1062
26/10/11,coffee,1050
08/12/12,farina,11
18/11/12,poultry,4
05/03/12,pimento,1
05/02/14,ham,6
07/03/12,pig,179
03/05/13,chicken,1279
03/11/12,ethanol,1
03/03/14,syrup,98
29/08/13,bacon,556
26/02/13,pasta,419
25/12/13,steak,162
13/04/12,meal,351
25/02/12,seafood,110
17/10/13,sardine,3
15/11/11,boeuf,1
03/05/13,quark,1
22/04/14,ham,462
13/05/14,pastrami,3
27/11/11,lunch,755
13/07/12,sugarcane,3
21/04/12,cattle,21
10/11/13,oat,12
09/02/14,pig,275
10/07/14,meals,141
14/04/12,veal,5
01/11/12,prawn,9
03/01/12,barley,45
10/05/13,bacon,427
02/03/13,maize,3
16/03/12,lamb,186
23/11/13,pork,145
26/05/13,milk,584
05/08/12,boeuf,4
25/10/13,gatorade,72
25/01/12,cheshire,21
09/07/12,romano,25
12/09/12,cookie,356
28/10/12,edam,3
05/08/12,volaille,1
11/02/12,colby,21
08/09/14,salami,19
15/04/13,steak,54
12/09/14,brisket,6
25/02/13,scotch,34
31/01/12,cream,919
16/02/14,pimento,1
30/05/13,parmesan,7
19/06/13,carp,16
08/03/14,roquefort,1
24/11/11,ravioli,8
